industry_code,year,own_tariff_shock,upstream_tariff_shock,upstream_tariff_shock_5pct,downstream_tariff_shock,downstream_tariff_shock_5pct,lag1_own_tariff_shock,lag1_upstream_tariff_shock,lag1_upstream_tariff_shock_5pct,lag1_downstream_tariff_shock,lag1_downstream_tariff_shock_5pct,own_tariff_shock_cum01,upstream_tariff_shock_cum01,upstream_tariff_shock_5pct_cum01,downstream_tariff_shock_cum01,downstream_tariff_shock_5pct_cum01
22,2023,0,0.0357141809268551,0.03205551263065267,0.027316504109393236,0,0,0.0357141809268551,0.03205551263065267,0.027316504109393236,0,0,0.0714283618537102,0.06411102526130534,0.05463300821878647,0
22,2024,0,0.0357141809268551,0.03205551263065267,0.027316504109393236,0,0,0.0357141809268551,0.03205551263065267,0.027316504109393236,0,0,0.0714283618537102,0.06411102526130534,0.05463300821878647,0
22,2025,0,0.0357141809268551,0.03205551263065267,0.027316504109393236,0,0,0.0357141809268551,0.03205551263065267,0.027316504109393236,0,0,0.0714283618537102,0.06411102526130534,0.05463300821878647,0
23,2016,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0
23,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2018,0,0.027734502226558193,0.024113369375976898,5.446134714240232e-4,0,0,0,0,0,0,0,0.027734502226558193,0.024113369375976898,5.446134714240232e-4,0
23,2019,0,0.10899225356517522,0.09623812048231478,0.002203282711536675,0,0,0.027734502226558193,0.024113369375976898,5.446134714240232e-4,0,0,0.1367267557917334,0.12035148985829168,0.0027478961829606983,0
23,2020,0,0.13139603035141015,0.11592181292268128,0.002701659251424988,0,0,0.10899225356517522,0.09623812048231478,0.002203282711536675,0,0,0.24038828391658537,0.21215993340499606,0.004904941962961663,0
23,2021,0,0.13139603035141015,0.11592181292268128,0.002701659251424988,0,0,0.13139603035141015,0.11592181292268128,0.002701659251424988,0,0,0.2627920607028203,0.23184362584536256,0.005403318502849976,0
23,2022,0,0.13139603035141015,0.11592181292268128,0.002701659251424988,0,0,0.13139603035141015,0.11592181292268128,0.002701659251424988,0,0,0.2627920607028203,0.23184362584536256,0.005403318502849976,0
23,2023,0,0.13139603035141015,0.11592181292268128,0.002701659251424988,0,0,0.13139603035141015,0.11592181292268128,0.002701659251424988,0,0,0.2627920607028203,0.23184362584536256,0.005403318502849976,0
23,2024,0,0.13139603035141015,0.11592181292268128,0.002701659251424988,0,0,0.13139603035141015,0.11592181292268128,0.002701659251424988,0,0,0.2627920607028203,0.23184362584536256,0.005403318502849976,0
23,2025,0,0.13139603035141015,0.11592181292268128,0.002701659251424988,0,0,0.13139603035141015,0.11592181292268128,0.002701659251424988,0,0,0.2627920607028203,0.23184362584536256,0.005403318502849976,0
311FT,2016,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0
311FT,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311FT,2018,0.04614351908023027,0.032539452962841726,0.026573735580476095,0.011735654804510363,0.010051067384441505,0,0,0,0,0,0.04614351908023027,0.032539452962841726,0.026573735580476095,0.011735654804510363,0.010051067384441505
311FT,2019,0.1504625317575914,0.14082669296264702,0.12210262565160505,0.04231272266063294,0.03277402928241671,0.04614351908023027,0.032539452962841726,0.026573735580476095,0.011735654804510363,0.010051067384441505,0.19660605083782165,0.17336614592548874,0.14867636123208114,0.05404837746514331,0.042825096666858214
311FT,2020,0.19202812040710765,0.1762987853687212,0.15379515043423292,0.05367026478043514,0.04182792332252814,0.1504625317575914,0.14082669296264702,0.12210262565160505,0.04231272266063294,0.03277402928241671,0.34249065216469904,0.3171254783313682,0.275897776085838,0.09598298744106809,0.07460195260494484
311FT,2021,0.19202812040710765,0.1762987853687212,0.15379515043423292,0.05367026478043514,0.04182792332252814,0.19202812040710765,0.1762987853687212,0.15379515043423292,0.05367026478043514,0.04182792332252814,0.3840562408142153,0.3525975707374424,0.30759030086846584,0.10734052956087028,0.08365584664505628
311FT,2022,0.19202812040710765,0.1762987853687212,0.15379515043423292,0.05367026478043514,0.04182792332252814,0.19202812040710765,0.1762987853687212,0.15379515043423292,0.05367026478043514,0.04182792332252814,0.3840562408142153,0.3525975707374424,0.30759030086846584,0.10734052956087028,0.08365584664505628
311FT,2023,0.19202812040710765,0.1762987853687212,0.15379515043423292,0.05367026478043514,0.04182792332252814,0.19202812040710765,0.1762987853687212,0.15379515043423292,0.05367026478043514,0.04182792332252814,0.3840562408142153,0.3525975707374424,0.30759030086846584,0.10734052956087028,0.08365584664505628
311FT,2024,0.19202812040710765,0.1762987853687212,0.15379515043423292,0.05367026478043514,0.04182792332252814,0.19202812040710765,0.1762987853687212,0.15379515043423292,0.05367026478043514,0.04182792332252814,0.3840562408142153,0.3525975707374424,0.30759030086846584,0.10734052956087028,0.08365584664505628
311FT,2025,0.19202812040710765,0.1762987853687212,0.15379515043423292,0.05367026478043514,0.04182792332252814,0.19202812040710765,0.1762987853687212,0.15379515043423292,0.05367026478043514,0.04182792332252814,0.3840562408142153,0.3525975707374424,0.30759030086846584,0.10734052956087028,0.08365584664505628
313TT,2016,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0
313TT,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313TT,2018,0,0.014609631092323631,0.012138438586900606,0.018916605325743838,0.013096347672631082,0,0,0,0,0,0,0.014609631092323631,0.012138438586900606,0.018916605325743838,0.013096347672631082
313TT,2019,0,0.04926036223919406,0.04156359250378876,0.05588817741777795,0.04163883177110675,0,0.014609631092323631,0.012138438586900606,0.018916605325743838,0.013096347672631082,0,0.06386999333151769,0.05370203109068936,0.07480478274352179,0.05473517944373783
313TT,2020,0,0.056162395764757476,0.04685209188076578,0.06615952775229857,0.04932503900872755,0,0.04926036223919406,0.04156359250378876,0.05588817741777795,0.04163883177110675,0,0.10542275800395154,0.08841568438455454,0.12204770517007651,0.0909638707798343
313TT,2021,0,0.056162395764757476,0.04685209188076578,0.06615952775229857,0.04932503900872755,0,0.056162395764757476,0.04685209188076578,0.06615952775229857,0.04932503900872755,0,0.11232479152951495,0.09370418376153156,0.13231905550459713,0.0986500780174551
313TT,2022,0,0.056162395764757476,0.04685209188076578,0.06615952775229857,0.04932503900872755,0,0.056162395764757476,0.04685209188076578,0.06615952775229857,0.04932503900872755,0,0.11232479152951495,0.09370418376153156,0.13231905550459713,0.0986500780174551
313TT,2023,0,0.056162395764757476,0.04685209188076578,0.06615952775229857,0.04932503900872755,0,0.056162395764757476,0.04685209188076578,0.06615952775229857,0.04932503900872755,0,0.11232479152951495,0.09370418376153156,0.13231905550459713,0.0986500780174551
313TT,2024,0,0.056162395764757476,0.04685209188076578,0.06615952775229857,0.04932503900872755,0,0.056162395764757476,0.04685209188076578,0.06615952775229857,0.04932503900872755,0,0.11232479152951495,0.09370418376153156,0.13231905550459713,0.0986500780174551
313TT,2025,0,0.056162395764757476,0.04685209188076578,0.06615952775229857,0.04932503900872755,0,0.056162395764757476,0.04685209188076578,0.06615952775229857,0.04932503900872755,0,0.11232479152951495,0.09370418376153156,0.13231905550459713,0.0986500780174551
315AL,2016,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0
315AL,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315AL,2018,0,0.0030415807444949838,0,0.011720470537608088,0.010738007471086589,0,0,0,0,0,0,0.0030415807444949838,0,0.011720470537608088,0.010738007471086589
315AL,2019,0,0.00853073614939148,0,0.02840127593240229,0.0262061153332494,0,0.0030415807444949838,0,0.011720470537608088,0.010738007471086589,0,0.011572316893886464,0,0.04012174647001038,0.03694412280433599
315AL,2020,0,0.010621276272628544,0,0.030802497727434756,0.027979902979902986,0,0.00853073614939148,0,0.02840127593240229,0.0262061153332494,0,0.019152012422020026,0,0.05920377365983705,0.05418601831315238
315AL,2021,0,0.010621276272628544,0,0.030802497727434756,0.027979902979902986,0,0.010621276272628544,0,0.030802497727434756,0.027979902979902986,0,0.021242552545257087,0,0.06160499545486951,0.05595980595980597
315AL,2022,0,0.010621276272628544,0,0.030802497727434756,0.027979902979902986,0,0.010621276272628544,0,0.030802497727434756,0.027979902979902986,0,0.021242552545257087,0,0.06160499545486951,0.05595980595980597
315AL,2023,0,0.010621276272628544,0,0.030802497727434756,0.027979902979902986,0,0.010621276272628544,0,0.030802497727434756,0.027979902979902986,0,0.021242552545257087,0,0.06160499545486951,0.05595980595980597
315AL,2024,0,0.010621276272628544,0,0.030802497727434756,0.027979902979902986,0,0.010621276272628544,0,0.030802497727434756,0.027979902979902986,0,0.021242552545257087,0,0.06160499545486951,0.05595980595980597
315AL,2025,0,0.010621276272628544,0,0.030802497727434756,0.027979902979902986,0,0.010621276272628544,0,0.030802497727434756,0.027979902979902986,0,0.021242552545257087,0,0.06160499545486951,0.05595980595980597
321,2016,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0
321,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,2018,0,0.010522480197557494,0.0014623940946286512,0.01005406019149981,0.0023361055709722987,0,0,0,0,0,0,0.010522480197557494,0.0014623940946286512,0.01005406019149981,0.0023361055709722987
321,2019,0,0.03388292463014334,0.004266594081931103,0.033377062990536555,0.012787626704143372,0,0.010522480197557494,0.0014623940946286512,0.01005406019149981,0.0023361055709722987,0,0.044405404827700834,0.005728988176559754,0.04343112318203636,0.01512373227511567
321,2020,0,0.03952812221775776,0.004597629534779266,0.04020677887310265,0.016022184126445863,0,0.03388292463014334,0.004266594081931103,0.033377062990536555,0.012787626704143372,0,0.0734110468479011,0.008864223616710368,0.0735838418636392,0.028809810830589234
321,2021,0,0.03952812221775776,0.004597629534779266,0.04020677887310265,0.016022184126445863,0,0.03952812221775776,0.004597629534779266,0.04020677887310265,0.016022184126445863,0,0.07905624443551552,0.009195259069558532,0.0804135577462053,0.032044368252891725
321,2022,0,0.03952812221775776,0.004597629534779266,0.04020677887310265,0.016022184126445863,0,0.03952812221775776,0.004597629534779266,0.04020677887310265,0.016022184126445863,0,0.07905624443551552,0.009195259069558532,0.0804135577462053,0.032044368252891725
321,2023,0,0.03952812221775776,0.004597629534779266,0.04020677887310265,0.016022184126445863,0,0.03952812221775776,0.004597629534779266,0.04020677887310265,0.016022184126445863,0,0.07905624443551552,0.009195259069558532,0.0804135577462053,0.032044368252891725
321,2024,0,0.03952812221775776,0.004597629534779266,0.04020677887310265,0.016022184126445863,0,0.03952812221775776,0.004597629534779266,0.04020677887310265,0.016022184126445863,0,0.07905624443551552,0.009195259069558532,0.0804135577462053,0.032044368252891725
321,2025,0,0.03952812221775776,0.004597629534779266,0.04020677887310265,0.016022184126445863,0,0.03952812221775776,0.004597629534779266,0.04020677887310265,0.016022184126445863,0,0.07905624443551552,0.009195259069558532,0.0804135577462053,0.032044368252891725
322,2016,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0
322,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,2018,0.04254466557157884,0.02630272587518443,0.022410234140490475,0.027265443153830827,0.01919095640166201,0,0,0,0,0,0.04254466557157884,0.02630272587518443,0.022410234140490475,0.027265443153830827,0.01919095640166201
322,2019,0.12901843745240682,0.08058818070607755,0.0691169100850601,0.08245506228858379,0.05985550695576868,0.04254466557157884,0.02630272587518443,0.022410234140490475,0.027265443153830827,0.01919095640166201,0.17156310302398567,0.10689090658126199,0.09152714422555058,0.10972050544241461,0.0790464633574307
322,2020,0.16521834543979186,0.09999913465723519,0.0864757192671996,0.10246120411332828,0.07654720342765471,0.12901843745240682,0.08058818070607755,0.0691169100850601,0.08245506228858379,0.05985550695576868,0.2942367828921987,0.18058731536331274,0.1555926293522597,0.18491626640191205,0.1364027103834234
322,2021,0.16521834543979186,0.09999913465723519,0.0864757192671996,0.10246120411332828,0.07654720342765471,0.16521834543979186,0.09999913465723519,0.0864757192671996,0.10246120411332828,0.07654720342765471,0.3304366908795837,0.19999826931447037,0.1729514385343992,0.20492240822665655,0.15309440685530942
322,2022,0.16521834543979186,0.09999913465723519,0.0864757192671996,0.10246120411332828,0.07654720342765471,0.16521834543979186,0.09999913465723519,0.0864757192671996,0.10246120411332828,0.07654720342765471,0.3304366908795837,0.19999826931447037,0.1729514385343992,0.20492240822665655,0.15309440685530942
322,2023,0.16521834543979186,0.09999913465723519,0.0864757192671996,0.10246120411332828,0.07654720342765471,0.16521834543979186,0.09999913465723519,0.0864757192671996,0.10246120411332828,0.07654720342765471,0.3304366908795837,0.19999826931447037,0.1729514385343992,0.20492240822665655,0.15309440685530942
322,2024,0.16521834543979186,0.09999913465723519,0.0864757192671996,0.10246120411332828,0.07654720342765471,0.16521834543979186,0.09999913465723519,0.0864757192671996,0.10246120411332828,0.07654720342765471,0.3304366908795837,0.19999826931447037,0.1729514385343992,0.20492240822665655,0.15309440685530942
322,2025,0.16521834543979186,0.09999913465723519,0.0864757192671996,0.10246120411332828,0.07654720342765471,0.16521834543979186,0.09999913465723519,0.0864757192671996,0.10246120411332828,0.07654720342765471,0.3304366908795837,0.19999826931447037,0.1729514385343992,0.20492240822665655,0.15309440685530942
323,2016,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0
323,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,2018,0,0.020022069392087095,0.014149791460462822,1.1647198024885548e-4,0,0,0,0,0,0,0,0.020022069392087095,0.014149791460462822,1.1647198024885548e-4,0
323,2019,0,0.06157927435604063,0.042595352032671174,3.7472723199980673e-4,0,0,0.020022069392087095,0.014149791460462822,1.1647198024885548e-4,0,0,0.08160134374812772,0.056745143493134,4.911992122486622e-4,0
323,2020,0,0.07537010314960103,0.05292725484388411,4.381128082737343e-4,0,0,0.06157927435604063,0.042595352032671174,3.7472723199980673e-4,0,0,0.13694937750564168,0.09552260687655528,8.12840040273541e-4,0
323,2021,0,0.07537010314960103,0.05292725484388411,4.381128082737343e-4,0,0,0.07537010314960103,0.05292725484388411,4.381128082737343e-4,0,0,0.15074020629920207,0.10585450968776822,8.762256165474686e-4,0
323,2022,0,0.07537010314960103,0.05292725484388411,4.381128082737343e-4,0,0,0.07537010314960103,0.05292725484388411,4.381128082737343e-4,0,0,0.15074020629920207,0.10585450968776822,8.762256165474686e-4,0
323,2023,0,0.07537010314960103,0.05292725484388411,4.381128082737343e-4,0,0,0.07537010314960103,0.05292725484388411,4.381128082737343e-4,0,0,0.15074020629920207,0.10585450968776822,8.762256165474686e-4,0
323,2024,0,0.07537010314960103,0.05292725484388411,4.381128082737343e-4,0,0,0.07537010314960103,0.05292725484388411,4.381128082737343e-4,0,0,0.15074020629920207,0.10585450968776822,8.762256165474686e-4,0
323,2025,0,0.07537010314960103,0.05292725484388411,4.381128082737343e-4,0,0,0.07537010314960103,0.05292725484388411,4.381128082737343e-4,0,0,0.15074020629920207,0.10585450968776822,8.762256165474686e-4,0
324,2016,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0
324,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,2018,0.03333333333333333,0.005447792644111767,0.004807240745444168,0.00412927098678782,0,0,0,0,0,0,0.03333333333333333,0.005447792644111767,0.004807240745444168,0.00412927098678782,0
324,2019,0.2,0.0226498893582017,0.020160256060162314,0.018854775702044392,0,0.03333333333333333,0.005447792644111767,0.004807240745444168,0.00412927098678782,0,0.23333333333333334,0.028097682002313468,0.024967496805606483,0.02298404668883221,0
324,2020,0.25,0.026810004896795702,0.02378332981692912,0.02319120863144953,0,0.2,0.0226498893582017,0.020160256060162314,0.018854775702044392,0,0.45,0.0494598942549974,0.043943585877091434,0.04204598433349392,0
324,2021,0.25,0.026810004896795702,0.02378332981692912,0.02319120863144953,0,0.25,0.026810004896795702,0.02378332981692912,0.02319120863144953,0,0.5,0.053620009793591404,0.04756665963385824,0.04638241726289906,0
324,2022,0.25,0.026810004896795702,0.02378332981692912,0.02319120863144953,0,0.25,0.026810004896795702,0.02378332981692912,0.02319120863144953,0,0.5,0.053620009793591404,0.04756665963385824,0.04638241726289906,0
324,2023,0.25,0.026810004896795702,0.02378332981692912,0.02319120863144953,0,0.25,0.026810004896795702,0.02378332981692912,0.02319120863144953,0,0.5,0.053620009793591404,0.04756665963385824,0.04638241726289906,0
324,2024,0.25,0.026810004896795702,0.02378332981692912,0.02319120863144953,0,0.25,0.026810004896795702,0.02378332981692912,0.02319120863144953,0,0.5,0.053620009793591404,0.04756665963385824,0.04638241726289906,0
324,2025,0.25,0.026810004896795702,0.02378332981692912,0.02319120863144953,0,0.25,0.026810004896795702,0.02378332981692912,0.02319120863144953,0,0.5,0.053620009793591404,0.04756665963385824,0.04638241726289906,0
325,2016,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0
325,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
