industry_code,year,direct_tariff_shock,w_input_share_shock,w_binary_5pct_shock,w_symmetric_shock,w_distance_5pct_shock,lag1_direct_tariff_shock,lag1_w_input_share_shock,lag1_w_binary_5pct_shock,lag1_w_symmetric_shock,lag1_w_distance_5pct_shock,direct_tariff_shock_cum01,w_input_share_shock_cum01,w_binary_5pct_shock_cum01,w_symmetric_shock_cum01,w_distance_5pct_shock_cum01
22,2019,0,0.03682265688449289,0.05,0.032997693796445876,0.03258376646331809,0,0.006789978616095032,0.008333333333333333,0.008410763102828874,0.009502259564266842,0,0.04361263550058792,0.058333333333333334,0.04140845689927475,0.04208602602758493
22,2020,0,0.04563677290161017,0.0625,0.0405142428616494,0.03949115916845952,0,0.03682265688449289,0.05,0.032997693796445876,0.03258376646331809,0,0.08245942978610306,0.1125,0.07351193665809527,0.07207492563177761
22,2021,0,0.04563677290161017,0.0625,0.0405142428616494,0.03949115916845952,0,0.04563677290161017,0.0625,0.0405142428616494,0.03949115916845952,0,0.09127354580322034,0.125,0.0810284857232988,0.07898231833691904
22,2022,0,0.04563677290161017,0.0625,0.0405142428616494,0.03949115916845952,0,0.04563677290161017,0.0625,0.0405142428616494,0.03949115916845952,0,0.09127354580322034,0.125,0.0810284857232988,0.07898231833691904
22,2023,0,0.04563677290161017,0.0625,0.0405142428616494,0.03949115916845952,0,0.04563677290161017,0.0625,0.0405142428616494,0.03949115916845952,0,0.09127354580322034,0.125,0.0810284857232988,0.07898231833691904
22,2024,0,0.04563677290161017,0.0625,0.0405142428616494,0.03949115916845952,0,0.04563677290161017,0.0625,0.0405142428616494,0.03949115916845952,0,0.09127354580322034,0.125,0.0810284857232988,0.07898231833691904
22,2025,0,0.04563677290161017,0.0625,0.0405142428616494,0.03949115916845952,0,0.04563677290161017,0.0625,0.0405142428616494,0.03949115916845952,0,0.09127354580322034,0.125,0.0810284857232988,0.07898231833691904
23,2016,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0
23,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2018,0,0.027922237937383916,0.0309572703998552,0.016226732814704423,0.01267492601490067,0,0,0,0,0,0,0.027922237937383916,0.0309572703998552,0.016226732814704423,0.01267492601490067
23,2019,0,0.10973002552987127,0.11746597990616367,0.06336245798146897,0.041960453063059205,0,0.027922237937383916,0.0309572703998552,0.016226732814704423,0.01267492601490067,0,0.13765226346725518,0.14842325030601888,0.0795891907961734,0.05463537907795987
23,2020,0,0.13228545418011972,0.14042393810516907,0.07654930854092384,0.050192322133131184,0,0.10973002552987127,0.11746597990616367,0.06336245798146897,0.041960453063059205,0,0.242015479709991,0.25788991801133276,0.13991176652239282,0.09215277519619039
23,2021,0,0.13228545418011972,0.14042393810516907,0.07654930854092384,0.050192322133131184,0,0.13228545418011972,0.14042393810516907,0.07654930854092384,0.050192322133131184,0,0.26457090836023944,0.28084787621033813,0.1530986170818477,0.10038464426626237
23,2022,0,0.13228545418011972,0.14042393810516907,0.07654930854092384,0.050192322133131184,0,0.13228545418011972,0.14042393810516907,0.07654930854092384,0.050192322133131184,0,0.26457090836023944,0.28084787621033813,0.1530986170818477,0.10038464426626237
23,2023,0,0.13228545418011972,0.14042393810516907,0.07654930854092384,0.050192322133131184,0,0.13228545418011972,0.14042393810516907,0.07654930854092384,0.050192322133131184,0,0.26457090836023944,0.28084787621033813,0.1530986170818477,0.10038464426626237
23,2024,0,0.13228545418011972,0.14042393810516907,0.07654930854092384,0.050192322133131184,0,0.13228545418011972,0.14042393810516907,0.07654930854092384,0.050192322133131184,0,0.26457090836023944,0.28084787621033813,0.1530986170818477,0.10038464426626237
23,2025,0,0.13228545418011972,0.14042393810516907,0.07654930854092384,0.050192322133131184,0,0.13228545418011972,0.14042393810516907,0.07654930854092384,0.050192322133131184,0,0.26457090836023944,0.28084787621033813,0.1530986170818477,0.10038464426626237
311FT,2016,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0
311FT,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311FT,2018,0.04614351908023027,0.027011399610823494,0.03333333333333333,0.013872685141864755,0.008327263633476427,0,0,0,0,0,0.04614351908023027,0.027011399610823494,0.03333333333333333,0.013872685141864755,0.008327263633476427
311FT,2019,0.1504625317575914,0.13768244365484777,0.2,0.07286612724416196,0.029660799615661985,0.04614351908023027,0.027011399610823494,0.03333333333333333,0.013872685141864755,0.008327263633476427,0.19660605083782165,0.16469384326567127,0.23333333333333334,0.08673881238602671,0.037988063249138414
311FT,2020,0.19202812040710765,0.17081527520963585,0.25,0.09048711977226463,0.035791955213608576,0.1504625317575914,0.13768244365484777,0.2,0.07286612724416196,0.029660799615661985,0.34249065216469904,0.30849771886448363,0.45,0.1633532470164266,0.06545275482927056
311FT,2021,0.19202812040710765,0.17081527520963585,0.25,0.09048711977226463,0.035791955213608576,0.19202812040710765,0.17081527520963585,0.25,0.09048711977226463,0.035791955213608576,0.3840562408142153,0.3416305504192717,0.5,0.18097423954452926,0.07158391042721715
311FT,2022,0.19202812040710765,0.17081527520963585,0.25,0.09048711977226463,0.035791955213608576,0.19202812040710765,0.17081527520963585,0.25,0.09048711977226463,0.035791955213608576,0.3840562408142153,0.3416305504192717,0.5,0.18097423954452926,0.07158391042721715
311FT,2023,0.19202812040710765,0.17081527520963585,0.25,0.09048711977226463,0.035791955213608576,0.19202812040710765,0.17081527520963585,0.25,0.09048711977226463,0.035791955213608576,0.3840562408142153,0.3416305504192717,0.5,0.18097423954452926,0.07158391042721715
311FT,2024,0.19202812040710765,0.17081527520963585,0.25,0.09048711977226463,0.035791955213608576,0.19202812040710765,0.17081527520963585,0.25,0.09048711977226463,0.035791955213608576,0.3840562408142153,0.3416305504192717,0.5,0.18097423954452926,0.07158391042721715
311FT,2025,0.19202812040710765,0.17081527520963585,0.25,0.09048711977226463,0.035791955213608576,0.19202812040710765,0.17081527520963585,0.25,0.09048711977226463,0.035791955213608576,0.3840562408142153,0.3416305504192717,0.5,0.18097423954452926,0.07158391042721715
313TT,2016,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0
313TT,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313TT,2018,0,0.020744751886159127,0.03039946689135682,0.017030765993606343,0.012720336082528467,0,0,0,0,0,0,0.020744751886159127,0.03039946689135682,0.017030765993606343,0.012720336082528467
313TT,2019,0,0.0699465979679212,0.14006600162173358,0.05896831745391023,0.04395615123440306,0,0.020744751886159127,0.03039946689135682,0.017030765993606343,0.012720336082528467,0,0.09069134985408032,0.1704654685130904,0.07599908344751657,0.05667648731693153
313TT,2020,0,0.07974704892338697,0.16817463270685024,0.06920849116456237,0.05329379041415019,0,0.0699465979679212,0.14006600162173358,0.05896831745391023,0.04395615123440306,0,0.14969364689130815,0.30824063432858384,0.1281768086184726,0.09724994164855325
313TT,2021,0,0.07974704892338697,0.16817463270685024,0.06920849116456237,0.05329379041415019,0,0.07974704892338697,0.16817463270685024,0.06920849116456237,0.05329379041415019,0,0.15949409784677393,0.33634926541370047,0.13841698232912475,0.10658758082830037
313TT,2022,0,0.07974704892338697,0.16817463270685024,0.06920849116456237,0.05329379041415019,0,0.07974704892338697,0.16817463270685024,0.06920849116456237,0.05329379041415019,0,0.15949409784677393,0.33634926541370047,0.13841698232912475,0.10658758082830037
313TT,2023,0,0.07974704892338697,0.16817463270685024,0.06920849116456237,0.05329379041415019,0,0.07974704892338697,0.16817463270685024,0.06920849116456237,0.05329379041415019,0,0.15949409784677393,0.33634926541370047,0.13841698232912475,0.10658758082830037
313TT,2024,0,0.07974704892338697,0.16817463270685024,0.06920849116456237,0.05329379041415019,0,0.07974704892338697,0.16817463270685024,0.06920849116456237,0.05329379041415019,0,0.15949409784677393,0.33634926541370047,0.13841698232912475,0.10658758082830037
313TT,2025,0,0.07974704892338697,0.16817463270685024,0.06920849116456237,0.05329379041415019,0,0.07974704892338697,0.16817463270685024,0.06920849116456237,0.05329379041415019,0,0.15949409784677393,0.33634926541370047,0.13841698232912475,0.10658758082830037
315AL,2016,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0
315AL,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315AL,2018,0,0.003981105007051141,0,0.003939602188677464,0.009038679746269604,0,0,0,0,0,0,0.003981105007051141,0,0.003939602188677464,0.009038679746269604
315AL,2019,0,0.011165824369332507,0,0.010618081289208613,0.02958097374604438,0,0.003981105007051141,0,0.003939602188677464,0.009038679746269604,0,0.015146929376383648,0,0.014557683477886076,0.038619653492313985
315AL,2020,0,0.013902118570012108,0,0.01305972358289136,0.035661122704762564,0,0.011165824369332507,0,0.010618081289208613,0.02958097374604438,0,0.025067942939344615,0,0.023677804872099972,0.06524209645080695
315AL,2021,0,0.013902118570012108,0,0.01305972358289136,0.035661122704762564,0,0.013902118570012108,0,0.01305972358289136,0.035661122704762564,0,0.027804237140024217,0,0.02611944716578272,0.07132224540952513
315AL,2022,0,0.013902118570012108,0,0.01305972358289136,0.035661122704762564,0,0.013902118570012108,0,0.01305972358289136,0.035661122704762564,0,0.027804237140024217,0,0.02611944716578272,0.07132224540952513
315AL,2023,0,0.013902118570012108,0,0.01305972358289136,0.035661122704762564,0,0.013902118570012108,0,0.01305972358289136,0.035661122704762564,0,0.027804237140024217,0,0.02611944716578272,0.07132224540952513
315AL,2024,0,0.013902118570012108,0,0.01305972358289136,0.035661122704762564,0,0.013902118570012108,0,0.01305972358289136,0.035661122704762564,0,0.027804237140024217,0,0.02611944716578272,0.07132224540952513
315AL,2025,0,0.013902118570012108,0,0.01305972358289136,0.035661122704762564,0,0.013902118570012108,0,0.01305972358289136,0.035661122704762564,0,0.027804237140024217,0,0.02611944716578272,0.07132224540952513
321,2016,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0
321,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,2018,0,0.017402802589183575,0.013732800224690155,0.018595972691883275,0.012584839068491581,0,0,0,0,0,0,0.017402802589183575,0.013732800224690155,0.018595972691883275,0.012584839068491581
321,2019,0,0.05603791477026906,0.04006600162173357,0.06916607386378497,0.04155364088673426,0,0.017402802589183575,0.013732800224690155,0.018595972691883275,0.012584839068491581,0,0.07344071735945264,0.05379880184642373,0.08776204655566824,0.05413847995522584
321,2020,0,0.06537433140871454,0.043174632706850236,0.08364273980765503,0.05003090491981113,0,0.05603791477026906,0.04006600162173357,0.06916607386378497,0.04155364088673426,0,0.12141224617898361,0.0832406343285838,0.15280881367144,0.09158454580654539
321,2021,0,0.06537433140871454,0.043174632706850236,0.08364273980765503,0.05003090491981113,0,0.06537433140871454,0.043174632706850236,0.08364273980765503,0.05003090491981113,0,0.13074866281742908,0.08634926541370047,0.16728547961531007,0.10006180983962226
321,2022,0,0.06537433140871454,0.043174632706850236,0.08364273980765503,0.05003090491981113,0,0.06537433140871454,0.043174632706850236,0.08364273980765503,0.05003090491981113,0,0.13074866281742908,0.08634926541370047,0.16728547961531007,0.10006180983962226
321,2023,0,0.06537433140871454,0.043174632706850236,0.08364273980765503,0.05003090491981113,0,0.06537433140871454,0.043174632706850236,0.08364273980765503,0.05003090491981113,0,0.13074866281742908,0.08634926541370047,0.16728547961531007,0.10006180983962226
321,2024,0,0.06537433140871454,0.043174632706850236,0.08364273980765503,0.05003090491981113,0,0.06537433140871454,0.043174632706850236,0.08364273980765503,0.05003090491981113,0,0.13074866281742908,0.08634926541370047,0.16728547961531007,0.10006180983962226
321,2025,0,0.06537433140871454,0.043174632706850236,0.08364273980765503,0.05003090491981113,0,0.06537433140871454,0.043174632706850236,0.08364273980765503,0.05003090491981113,0,0.13074866281742908,0.08634926541370047,0.16728547961531007,0.10006180983962226
322,2016,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0
322,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,2018,0.04254466557157884,0.015655151647106458,0.03766467716194939,0.013687199618350143,0.013719713354003567,0,0,0,0,0,0.04254466557157884,0.015655151647106458,0.03766467716194939,0.013687199618350143,0.013719713354003567
322,2019,0.12901843745240682,0.04898265655240534,0.12623096585631832,0.04318597926055509,0.04351692549568812,0.04254466557157884,0.015655151647106458,0.03766467716194939,0.013687199618350143,0.013719713354003567,0.17156310302398567,0.0646378081995118,0.1638956430182677,0.05687317887890524,0.057236638849691684
322,2020,0.16521834543979186,0.05687062119029436,0.14637076559813275,0.051388178929063194,0.05170168660643832,0.12901843745240682,0.04898265655240534,0.12623096585631832,0.04318597926055509,0.04351692549568812,0.2942367828921987,0.1058532777426997,0.2726017314544511,0.09457415818961828,0.09521861210212644
322,2021,0.16521834543979186,0.05687062119029436,0.14637076559813275,0.051388178929063194,0.05170168660643832,0.16521834543979186,0.05687062119029436,0.14637076559813275,0.051388178929063194,0.05170168660643832,0.3304366908795837,0.11374124238058872,0.2927415311962655,0.10277635785812639,0.10340337321287664
322,2022,0.16521834543979186,0.05687062119029436,0.14637076559813275,0.051388178929063194,0.05170168660643832,0.16521834543979186,0.05687062119029436,0.14637076559813275,0.051388178929063194,0.05170168660643832,0.3304366908795837,0.11374124238058872,0.2927415311962655,0.10277635785812639,0.10340337321287664
322,2023,0.16521834543979186,0.05687062119029436,0.14637076559813275,0.051388178929063194,0.05170168660643832,0.16521834543979186,0.05687062119029436,0.14637076559813275,0.051388178929063194,0.05170168660643832,0.3304366908795837,0.11374124238058872,0.2927415311962655,0.10277635785812639,0.10340337321287664
322,2024,0.16521834543979186,0.05687062119029436,0.14637076559813275,0.051388178929063194,0.05170168660643832,0.16521834543979186,0.05687062119029436,0.14637076559813275,0.051388178929063194,0.05170168660643832,0.3304366908795837,0.11374124238058872,0.2927415311962655,0.10277635785812639,0.10340337321287664
322,2025,0.16521834543979186,0.05687062119029436,0.14637076559813275,0.051388178929063194,0.05170168660643832,0.16521834543979186,0.05687062119029436,0.14637076559813275,0.051388178929063194,0.05170168660643832,0.3304366908795837,0.11374124238058872,0.2927415311962655,0.10277635785812639,0.10340337321287664
323,2016,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0
323,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,2018,0,0.02077566138773756,0.01400205320419183,0.01667943099556947,0.01133874211655129,0,0,0,0,0,0,0.02077566138773756,0.01400205320419183,0.01667943099556947,0.01133874211655129
323,2019,0,0.06389699922972504,0.0418300881391748,0.051302760064795505,0.036578040628973525,0,0.02077566138773756,0.01400205320419183,0.01667943099556947,0.01133874211655129,0,0.0846726606174626,0.05583214134336663,0.06798219106036497,0.047916782745524814
323,2020,0,0.07820688816580602,0.05031352217069847,0.06278807783627906,0.04388785913140115,0,0.06389699922972504,0.0418300881391748,0.051302760064795505,0.036578040628973525,0,0.14210388739553106,0.09214361030987327,0.11409083790107456,0.08046589976037467
323,2021,0,0.07820688816580602,0.05031352217069847,0.06278807783627906,0.04388785913140115,0,0.07820688816580602,0.05031352217069847,0.06278807783627906,0.04388785913140115,0,0.15641377633161205,0.10062704434139694,0.12557615567255812,0.0877757182628023
323,2022,0,0.07820688816580602,0.05031352217069847,0.06278807783627906,0.04388785913140115,0,0.07820688816580602,0.05031352217069847,0.06278807783627906,0.04388785913140115,0,0.15641377633161205,0.10062704434139694,0.12557615567255812,0.0877757182628023
323,2023,0,0.07820688816580602,0.05031352217069847,0.06278807783627906,0.04388785913140115,0,0.07820688816580602,0.05031352217069847,0.06278807783627906,0.04388785913140115,0,0.15641377633161205,0.10062704434139694,0.12557615567255812,0.0877757182628023
323,2024,0,0.07820688816580602,0.05031352217069847,0.06278807783627906,0.04388785913140115,0,0.07820688816580602,0.05031352217069847,0.06278807783627906,0.04388785913140115,0,0.15641377633161205,0.10062704434139694,0.12557615567255812,0.0877757182628023
323,2025,0,0.07820688816580602,0.05031352217069847,0.06278807783627906,0.04388785913140115,0,0.07820688816580602,0.05031352217069847,0.06278807783627906,0.04388785913140115,0,0.15641377633161205,0.10062704434139694,0.12557615567255812,0.0877757182628023
324,2016,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0
324,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,2018,0.03333333333333333,0.0037390535536056613,0.013732800224690155,0.0035790754232795066,0.009526592302193701,0,0,0,0,0,0.03333333333333333,0.0037390535536056613,0.013732800224690155,0.0035790754232795066,0.009526592302193701
324,2019,0.2,0.011580186942404999,0.04006600162173357,0.012300773660365307,0.030374923851025918,0.03333333333333333,0.0037390535536056613,0.013732800224690155,0.0035790754232795066,0.009526592302193701,0.23333333333333334,0.015319240496010661,0.05379880184642373,0.015879849083644815,0.039901516153219616
324,2020,0.25,0.012850545076975273,0.043174632706850236,0.014626173182655466,0.03648882845735528,0.2,0.011580186942404999,0.04006600162173357,0.012300773660365307,0.030374923851025918,0.45,0.024430732019380272,0.0832406343285838,0.02692694684302077,0.0668637523083812
324,2021,0.25,0.012850545076975273,0.043174632706850236,0.014626173182655466,0.03648882845735528,0.25,0.012850545076975273,0.043174632706850236,0.014626173182655466,0.03648882845735528,0.5,0.025701090153950546,0.08634926541370047,0.029252346365310933,0.07297765691471056
324,2022,0.25,0.012850545076975273,0.043174632706850236,0.014626173182655466,0.03648882845735528,0.25,0.012850545076975273,0.043174632706850236,0.014626173182655466,0.03648882845735528,0.5,0.025701090153950546,0.08634926541370047,0.029252346365310933,0.07297765691471056
324,2023,0.25,0.012850545076975273,0.043174632706850236,0.014626173182655466,0.03648882845735528,0.25,0.012850545076975273,0.043174632706850236,0.014626173182655466,0.03648882845735528,0.5,0.025701090153950546,0.08634926541370047,0.029252346365310933,0.07297765691471056
324,2024,0.25,0.012850545076975273,0.043174632706850236,0.014626173182655466,0.03648882845735528,0.25,0.012850545076975273,0.043174632706850236,0.014626173182655466,0.03648882845735528,0.5,0.025701090153950546,0.08634926541370047,0.029252346365310933,0.07297765691471056
324,2025,0.25,0.012850545076975273,0.043174632706850236,0.014626173182655466,0.03648882845735528,0.25,0.012850545076975273,0.043174632706850236,0.014626173182655466,0.03648882845735528,0.5,0.025701090153950546,0.08634926541370047,0.029252346365310933,0.07297765691471056
325,2016,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0
325,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,2018,0.02746560044938031,0.016485645424364207,0,0.012550078574143248,0.01117156961548943,0,0,0,0,0,0.02746560044938031,0.016485645424364207,0,0.012550078574143248,0.01117156961548943
325,2019,0.08013200324346714,0.06904372583733859,0,0.04881888960045,0.03900095562974135,0.02746560044938031,0.016485645424364207,0,0.012550078574143248,0.01117156961548943,0.10759760369284746,0.08552937126170279,0,0.061368968174593246,0.05017252524523078
325,2020,0.08634926541370047,0.08473673338741419,0,0.060015292097026565,0.04771166025557568,0.08013200324346714,0.06904372583733859,0,0.04881888960045,0.03900095562974135,0.1664812686571676,0.15378045922475278,0,0.10883418169747656,0.08671261588531703
325,2021,0.08634926541370047,0.08473673338741419,0,0.060015292097026565,0.04771166025557568,0.08634926541370047,0.08473673338741419,0,0.060015292097026565,0.04771166025557568,0.17269853082740094,0.16947346677482839,0,0.12003058419405313,0.09542332051115136
325,2022,0.08634926541370047,0.08473673338741419,0,0.060015292097026565,0.04771166025557568,0.08634926541370047,0.08473673338741419,0,0.060015292097026565,0.04771166025557568,0.17269853082740094,0.16947346677482839,0,0.12003058419405313,0.09542332051115136
325,2023,0.08634926541370047,0.08473673338741419,0,0.060015292097026565,0.04771166025557568,0.08634926541370047,0.08473673338741419,0,0.060015292097026565,0.04771166025557568,0.17269853082740094,0.16947346677482839,0,0.12003058419405313,0.09542332051115136
325,2024,0.08634926541370047,0.08473673338741419,0,0.060015292097026565,0.04771166025557568,0.08634926541370047,0.08473673338741419,0,0.060015292097026565,0.04771166025557568,0.17269853082740094,0.16947346677482839,0,0.12003058419405313,0.09542332051115136
325,2025,0.08634926541370047,0.08473673338741419,0,0.060015292097026565,0.04771166025557568,0.08634926541370047,0.08473673338741419,0,0.060015292097026565,0.04771166025557568,0.17269853082740094,0.16947346677482839,0,0.12003058419405313,0.09542332051115136
326,2016,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0
326,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,2018,0,0.023670564677986915,0.03766467716194939,0.02362015467353764,0.016344495344636552,0,0,0,0,0,0,0.023670564677986915,0.03766467716194939,0.02362015467353764,0.016344495344636552
326,2019,0,0.07167463048991235,0.12623096585631832,0.071198298811824,0.05027861577600817,0,0.023670564677986915,0.03766467716194939,0.02362015467353764,0.016344495344636552,0,0.09534519516789927,0.1638956430182677,0.09481845348536164,0.06662311112064473
326,2020,0,0.08130111750800297,0.14637076559813275,0.08279358151238145,0.05966711565354186,0,0.07167463048991235,0.12623096585631832,0.071198298811824,0.05027861577600817,0,0.1529757479979153,0.2726017314544511,0.15399188032420547,0.10994573142955003
326,2021,0,0.08130111750800297,0.14637076559813275,0.08279358151238145,0.05966711565354186,0,0.08130111750800297,0.14637076559813275,0.08279358151238145,0.05966711565354186,0,0.16260223501600593,0.2927415311962655,0.1655871630247629,0.11933423130708372
326,2022,0,0.08130111750800297,0.14637076559813275,0.08279358151238145,0.05966711565354186,0,0.08130111750800297,0.14637076559813275,0.08279358151238145,0.05966711565354186,0,0.16260223501600593,0.2927415311962655,0.1655871630247629,0.11933423130708372
326,2023,0,0.08130111750800297,0.14637076559813275,0.08279358151238145,0.05966711565354186,0,0.08130111750800297,0.14637076559813275,0.08279358151238145,0.05966711565354186,0,0.16260223501600593,0.2927415311962655,0.1655871630247629,0.11933423130708372
326,2024,0,0.08130111750800297,0.14637076559813275,0.08279358151238145,0.05966711565354186,0,0.08130111750800297,0.14637076559813275,0.08279358151238145,0.05966711565354186,0,0.16260223501600593,0.2927415311962655,0.1655871630247629,0.11933423130708372
326,2025,0,0.08130111750800297,0.14637076559813275,0.08279358151238145,0.05966711565354186,0,0.08130111750800297,0.14637076559813275,0.08279358151238145,0.05966711565354186,0,0.16260223501600593,0.2927415311962655,0.1655871630247629,0.11933423130708372
327,2016,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0
327,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,2018,0.03083495873555702,0.011233638582265282,0.009155200149793437,0.013918106811193,0.011152147642140826,0,0,0,0,0,0.03083495873555702,0.011233638582265282,0.009155200149793437,0.013918106811193,0.011152147642140826
327,2019,0.18500975241334217,0.03101182173092554,0.02671066774782238,0.037460061870718556,0.034056931385915035,0.03083495873555702,0.011233638582265282,0.009155200149793437,0.013918106811193,0.011152147642140826,0.2158447111488992,0.04224546031319082,0.03586586789761582,0.05137816868191156,0.04520907902805586
327,2020,0.2312621905166777,0.036979928290133815,0.028783088471233488,0.044216288210447464,0.04069360437983492,0.18500975241334217,0.03101182173092554,0.02671066774782238,0.037460061870718556,0.034056931385915035,0.4162719429300199,0.06799175002105935,0.05549375621905587,0.08167635008116603,0.07475053576574996
327,2021,0.2312621905166777,0.036979928290133815,0.028783088471233488,0.044216288210447464,0.04069360437983492,0.2312621905166777,0.036979928290133815,0.028783088471233488,0.044216288210447464,0.04069360437983492,0.4625243810333554,0.07395985658026763,0.057566176942466976,0.08843257642089493,0.08138720875966984
327,2022,0.2312621905166777,0.036979928290133815,0.028783088471233488,0.044216288210447464,0.04069360437983492,0.2312621905166777,0.036979928290133815,0.028783088471233488,0.044216288210447464,0.04069360437983492,0.4625243810333554,0.07395985658026763,0.057566176942466976,0.08843257642089493,0.08138720875966984
327,2023,0.2312621905166777,0.036979928290133815,0.028783088471233488,0.044216288210447464,0.04069360437983492,0.2312621905166777,0.036979928290133815,0.028783088471233488,0.044216288210447464,0.04069360437983492,0.4625243810333554,0.07395985658026763,0.057566176942466976,0.08843257642089493,0.08138720875966984
327,2024,0.2312621905166777,0.036979928290133815,0.028783088471233488,0.044216288210447464,0.04069360437983492,0.2312621905166777,0.036979928290133815,0.028783088471233488,0.044216288210447464,0.04069360437983492,0.4625243810333554,0.07395985658026763,0.057566176942466976,0.08843257642089493,0.08138720875966984
327,2025,0.2312621905166777,0.036979928290133815,0.028783088471233488,0.044216288210447464,0.04069360437983492,0.2312621905166777,0.036979928290133815,0.028783088471233488,0.044216288210447464,0.04069360437983492,0.4625243810333554,0.07395985658026763,0.057566176942466976,0.08843257642089493,0.08138720875966984
331,2016,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0
331,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,2018,0.06574079497697073,0.015603236076531858,0,0.04464731467009873,0.017735722647827846,0,0,0,0,0,0.06574079497697073,0.015603236076531858,0,0.04464731467009873,0.017735722647827846
331,2019,0.05834958769170366,0.056287750238881,0,0.1376595218514892,0.05567046741204052,0.06574079497697073,0.015603236076531858,0,0.04464731467009873,0.017735722647827846,0.12409038266867439,0.07189098631541287,0,0.1823068365215879,0.07340619005986837
331,2020,0.0827495840610918,0.06714155667137743,0,0.16060000215974823,0.06544656958439467,0.05834958769170366,0.056287750238881,0,0.1376595218514892,0.05567046741204052,0.14109917175279546,0.12342930691025844,0,0.29825952401123745,0.1211170369964352
331,2021,0.0827495840610918,0.06714155667137743,0,0.16060000215974823,0.06544656958439467,0.0827495840610918,0.06714155667137743,0,0.16060000215974823,0.06544656958439467,0.1654991681221836,0.13428311334275486,0,0.32120000431949647,0.13089313916878934
331,2022,0.0827495840610918,0.06714155667137743,0,0.16060000215974823,0.06544656958439467,0.0827495840610918,0.06714155667137743,0,0.16060000215974823,0.06544656958439467,0.1654991681221836,0.13428311334275486,0,0.32120000431949647,0.13089313916878934
331,2023,0.0827495840610918,0.06714155667137743,0,0.16060000215974823,0.06544656958439467,0.0827495840610918,0.06714155667137743,0,0.16060000215974823,0.06544656958439467,0.1654991681221836,0.13428311334275486,0,0.32120000431949647,0.13089313916878934
331,2024,0.0827495840610918,0.06714155667137743,0,0.16060000215974823,0.06544656958439467,0.0827495840610918,0.06714155667137743,0,0.16060000215974823,0.06544656958439467,0.1654991681221836,0.13428311334275486,0,0.32120000431949647,0.13089313916878934
331,2025,0.0827495840610918,0.06714155667137743,0,0.16060000215974823,0.06544656958439467,0.0827495840610918,0.06714155667137743,0,0.16060000215974823,0.06544656958439467,0.1654991681221836,0.13428311334275486,0,0.32120000431949647,0.13089313916878934
332,2016,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0
332,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,2018,0.047863753874518473,0.04148621606889085,0.06574079497697073,0.031212623773727,0.017154080853521495,0,0,0,0,0,0.047863753874518473,0.04148621606889085,0.06574079497697073,0.031212623773727,0.017154080853521495
332,2019,0.17232992846916947,0.055196203493997106,0.05834958769170366,0.07241063792997345,0.04882466119578619,0.047863753874518473,0.04148621606889085,0.06574079497697073,0.031212623773727,0.017154080853521495,0.22019368234368794,0.09668241956288795,0.12409038266867439,0.10362326170370045,0.06597874204930769
332,2020,0.20639226578256503,0.07145363476507044,0.0827495840610918,0.08679795273694789,0.05789738295479582,0.17232992846916947,0.055196203493997106,0.05834958769170366,0.07241063792997345,0.04882466119578619,0.3787221942517345,0.12664983825906756,0.14109917175279546,0.15920859066692133,0.10672204415058201
332,2021,0.20639226578256503,0.07145363476507044,0.0827495840610918,0.08679795273694789,0.05789738295479582,0.20639226578256503,0.07145363476507044,0.0827495840610918,0.08679795273694789,0.05789738295479582,0.41278453156513006,0.14290726953014088,0.1654991681221836,0.17359590547389578,0.11579476590959165
