area_fips,own_code,naics_code,agglvl_code,year,annual_avg_estabs,annual_avg_emplvl,total_annual_wages,annual_avg_wkly_wage,avg_annual_pay,tariff_301_direct,targeted_import_share_2017_china,china_import_value_2017,n_hs8_total,n_hs8_targeted,pce_price_index_2017_100,has_301_import_weight,naics_fe,ln_avg_annual_pay,dln_avg_annual_pay,ln_avg_weekly_wage,dln_avg_weekly_wage,real_annual_pay_pce,ln_real_annual_pay_pce,dln_real_annual_pay_pce,real_weekly_wage_pce,ln_real_weekly_wage_pce,dln_real_weekly_wage_pce,lag1_tariff_301_direct,lag2_tariff_301_direct,tariff_301_direct_cum01,tariff_301_direct_cum02,d_tariff_301_direct
US000,5,111110,18,2016,999,4850,163868363,650,33788,0,1,9.692475,2,0,98.28433333333334,1,111110,10.427860988847387,NA,6.476972362889683,NA,34377.80860293095,10.445166536443752,NA,661.3465014770071,6.494277910486049,NA,NA,NA,0,0,NA
US000,5,111110,18,2017,1034,4839,171606884,682,35463,0,1,9.692475,2,0,100.00016666666666,1,111110,10.476245178418486,0.0483841895710988,6.525029657843462,0.04805729495377964,35462.94089509851,10.476243511753209,0.031076975309456856,681.9988633352277,6.5250279911781845,0.030750080692135917,0,NA,0,0,0
US000,5,111110,18,2018,1071,4861,178092658,705,36640,0.03333333333333333,1,9.692475,2,2,102.047,1,111110,10.508895818788067,0.03265064036958165,6.558197802812269,0.0331681449688066,35905.02415553617,10.488632513306653,0.012389001553444245,690.8581339970798,6.537934497330855,0.012906506152670083,0,0,0.03333333333333333,0.03333333333333333,0.03333333333333333
US000,5,111110,18,2019,1119,5003,190344750,732,38046,0.2,1,9.692475,2,2,103.50875,1,111110,10.546551232928087,0.03765541414001916,6.595780513961311,0.037582711149042325,36756.31287210018,10.512065268721347,0.02343275541469403,707.1865905056335,6.561294549754571,0.023360052423716304,0.03333333333333333,0,0.23333333333333334,0.23333333333333334,0.16666666666666669
US000,5,111110,18,2020,1159,5020,204713578,784,40782,0.25,1,9.692475,2,2,104.66641666666668,1,111110,10.615996086574693,0.06944485364660657,6.664409020350408,0.06862850638909634,38963.78733388694,10.570387963860526,0.05832269513917865,749.0463751107685,6.61880089763624,0.057506347881669306,0.2,0.03333333333333333,0.45,0.48333333333333334,0.04999999999999999
US000,5,111110,18,2021,1211,5011,207076048,795,41326,0.25,1,9.692475,2,2,108.97258333333332,1,111110,10.62924712082355,0.013251034248856541,6.678342114654332,0.01393309430392442,37923.3002796575,10.543320985273223,-0.027066978587303225,729.5412989964601,6.592415979104005,-0.026384918532235346,0.25,0.2,0.5,0.7,0
US000,5,111110,18,2022,1315,5180,230918956,857,44583,0.25,1,9.692475,2,2,116.10041666666666,1,111110,10.705107899426679,0.07586077860312912,6.75343791859778,0.07509580394344795,38400.378982274684,10.555822607857186,0.012501622583963368,738.1541122806766,6.604152627028287,0.011736647924282195,0.25,0.25,0.5,0.75,0
US000,5,111110,18,2023,1423,5462,265377075,934,48586,0.25,1,9.692475,2,2,120.51066666666668,1,111110,10.791090702546029,0.08598280311935014,6.839476438228843,0.0860385196310629,40316.76310810661,10.604522619465754,0.048700011608568516,775.0351282873991,6.652908355148568,0.04875572812028128,0.25,0.25,0.5,0.75,0
US000,5,111110,18,2024,1464,5523,268063125,933,48538,0.25,1,9.692475,2,2,123.66608333333332,1,111110,10.790102275300281,-9.884272457476584e-4,6.838405200847344,-0.0010712373814989462,39249.24174170633,10.577687404341305,-0.026835215124449974,754.4509980842229,6.625990329888367,-0.02691802526020126,0.25,0.25,0.5,0.75,0
US000,5,111110,18,2025,1506,5482,276862984,971,50509,0.25,1,9.692475,2,2,126.91908333333332,1,111110,10.829906817206323,0.03980454190604199,6.878326468291325,0.03992126744398128,39796.2218710215,10.591527258902813,0.013839854561508602,765.0543751957448,6.639946909987814,0.013956580099447002,0.25,0.25,0.5,0.75,0
US000,5,111120,18,2016,40,197,7607674,743,38634,0,1,22.429932,4,0,98.28433333333334,1,111120,10.561887996766238,NA,6.610696044717759,NA,39308.401135481065,10.579193544362603,NA,755.969923996025,6.628001592314124,NA,NA,NA,0,0,NA
US000,5,111120,18,2017,40,183,8082342,850,44206,0,1,22.429932,4,0,100.00016666666666,1,111120,10.696615805459388,0.1347278086931496,6.745236349484363,0.1345403047666034,44205.92632345613,10.696614138794109,0.11742059443150588,849.9985833356944,6.745234682819085,0.11723309050496056,0,NA,0,0,0
US000,5,111120,18,2018,43,205,9224952,866,45018,0.03333333333333332,1,22.429932,4,4,102.047,1,111120,10.714817688773783,0.018201883314395317,6.763884908562435,0.018648559078072502,44114.96663302204,10.69455438329237,-0.002059755501738536,848.6285731084696,6.743621603081022,-0.0016130797380631279,0,0,0.03333333333333332,0.03333333333333332,0.03333333333333332
US000,5,111120,18,2019,55,244,11664027,919,47787,0.2,1,22.429932,4,4,103.50875,1,111120,10.774508914962748,0.059691226188965274,6.823286122355687,0.059401213793251806,46167.11147608293,10.740022950756007,0.04546856746363659,887.8476457304333,6.7888001581489466,0.0451785550679249,0.03333333333333332,0,0.23333333333333334,0.23333333333333334,0.16666666666666669
US000,5,111120,18,2020,67,284,12945931,875,45517,0.24999999999999997,1,22.429932,4,4,104.66641666666668,1,111120,10.725841161531715,-0.048667753431033134,6.774223886357614,-0.0490622359980728,43487.68348968986,10.680233038817548,-0.059789911938459284,835.9892579361256,6.728615763643447,-0.06018439450549984,0.2,0.03333333333333332,0.44999999999999996,0.4833333333333333,0.04999999999999996
US000,5,111120,18,2021,67,255,12166012,917,47679,0.24999999999999997,1,22.429932,4,4,108.97258333333332,1,111120,10.772246328364929,0.04640516683321394,6.821107472256465,0.046883585898850555,43753.20703754997,10.686320192814602,0.006087153997054173,841.496064377049,6.7351813367061375,0.006565573062690788,0.24999999999999997,0.2,0.49999999999999994,0.7,0
US000,5,111120,18,2022,66,251,12707436,975,50678,0.24999999999999997,1,22.429932,4,4,116.10041666666666,1,111120,10.833247170357247,0.06100084199231759,6.882437470997847,0.061329998741382674,43650.14480998848,10.683961878787754,-0.002358314026848163,839.790267763897,6.733152179428354,-0.002029157277783078,0.24999999999999997,0.24999999999999997,0.49999999999999994,0.7499999999999999,0
US000,5,111120,18,2023,65,243,15539972,1230,63972,0.24999999999999997,1,22.429932,4,4,120.51066666666668,1,111120,11.066200766610761,0.2329535962535143,7.114769448366463,0.23233197736861566,53084.09767323501,10.879632683530486,0.19567080474273268,1020.6565393934699,6.9282013652861885,0.19504918585783404,0.24999999999999997,0.24999999999999997,0.49999999999999994,0.7499999999999999,0
US000,5,111120,18,2024,64,240,14691291,1178,61256,0.24999999999999997,1,22.429932,4,4,123.66608333333332,1,111120,11.02281708279296,-0.043383683817801,7.071573364211532,-0.043196084154931036,49533.38728686726,10.810402211833983,-0.06923047169650332,952.5651401320628,6.859158493252555,-0.06904287203363335,0.24999999999999997,0.24999999999999997,0.49999999999999994,0.7499999999999999,0
US000,5,111120,18,2025,68,255,18126125,1368,71153,0.24999999999999997,1,22.429932,4,4,126.91908333333332,1,111120,11.172587767070425,0.1497706842774651,7.221105098182496,0.14953173397096364,56061.70335561569,10.934208208766913,0.12380599693292993,1077.8520960533253,6.9827255398789845,0.12356704662642937,0.24999999999999997,0.24999999999999997,0.49999999999999994,0.7499999999999999,0
US000,5,111130,18,2016,95,866,31430246,698,36304,0,1,37.731693,22,0,98.28433333333334,1,111130,10.499683207019624,NA,6.548219102762372,NA,36937.72829172503,10.516988754615989,NA,710.1843969706938,6.565524650358738,NA,NA,NA,0,0,NA
US000,5,111130,18,2017,90,880,33783332,738,38376,0,1,37.731693,22,0,100.00016666666666,1,111130,10.5551875431819,0.05550433616227579,6.6039438246004725,0.055724721838100066,38375.9360401066,10.555185876516623,0.038197121900633846,737.99877000205,6.603942157935195,0.038417507576456345,0,NA,0,0,0
US000,5,111130,18,2018,96,853,33928975,765,39757,0.03333333333333332,1,37.731693,22,22,102.047,1,111130,10.590541205207513,0.03535366202561363,6.639875833826536,0.03593200922606332,38959.49905435731,10.570277899726099,0.015092023209476224,749.6545709330014,6.619612528345122,0.015670370409927692,0,0,0.03333333333333332,0.03333333333333332,0.03333333333333332
US000,5,111130,18,2019,94,791,31519403,767,39864,0.19999999999999996,1,37.731693,22,22,103.50875,1,111130,10.593228939961241,0.002687734753727966,6.642486801367256,0.0026109675407202104,38512.68612556909,10.5587429757545,-0.011534923971598943,741.0001569915586,6.608000837160516,-0.011611691184606698,0.03333333333333332,0,0.23333333333333328,0.23333333333333328,0.16666666666666663
US000,5,111130,18,2020,93,575,24399894,816,42422,0.24999999999999994,1,37.731693,22,22,104.66641666666668,1,111130,10.655422374579162,0.06219343461792093,6.704414354964107,0.06192755359685087,40530.670057332936,10.609814251864993,0.051071276110493,779.6196965438611,6.658806232249939,0.050805395089422944,0.19999999999999996,0.03333333333333332,0.4499999999999999,0.4833333333333332,0.04999999999999999
US000,5,111130,18,2021,97,518,21501302,799,41548,0.24999999999999994,1,37.731693,22,22,108.97258333333332,1,111130,10.634604664347702,-0.020817710231460396,6.683360945766275,-0.021053409197832273,38127.021246169716,10.548678528797375,-0.061135723067618386,733.2119470417254,6.5974348102159475,-0.06137142203399115,0.24999999999999994,0.19999999999999996,0.4999999999999999,0.6999999999999998,0
US000,5,111130,18,2022,98,438,19904505,873,45401,0.24999999999999994,1,37.731693,22,22,116.10041666666666,1,111130,10.723289410218579,0.08868474587087682,6.771935555839602,0.08857461007332734,39104.94148384481,10.574004118649087,0.02532558985171285,751.93528590552,6.62265026427011,0.02521545405416248,0.24999999999999994,0.24999999999999994,0.4999999999999999,0.7499999999999998,0
US000,5,111130,18,2023,98,428,20510640,923,47978,0.24999999999999994,1,37.731693,22,22,120.51066666666668,1,111130,10.778497851489867,0.05520844127128832,6.827629234502852,0.05569367866324981,39812.24345286171,10.591929768409592,0.017925649760504925,765.9073055773762,6.641061151422577,0.018410887152467303,0.24999999999999994,0.24999999999999994,0.4999999999999999,0.7499999999999998,0
