industry_code,year,network_tariff_shock,network_tariff_shock_5pct,network_tariff_shock_excl_own
324,2016,0,0,0
324,2017,0,0,0
324,2018,0.005447792644111767,0.004807240745444168,0.0034575195097910753
324,2019,0.0226498893582017,0.020160256060162314,0.010708250552277544
324,2020,0.026810004896795702,0.02378332981692912,0.011882956389390497
324,2021,0.026810004896795702,0.02378332981692912,0.011882956389390497
324,2022,0.026810004896795702,0.02378332981692912,0.011882956389390497
324,2023,0.026810004896795702,0.02378332981692912,0.011882956389390497
324,2024,0.026810004896795702,0.02378332981692912,0.011882956389390497
324,2025,0.026810004896795702,0.02378332981692912,0.011882956389390497
325,2016,0,0,0
325,2017,0,0,0
325,2018,0.02241574444003,0.015202901593660202,0.007212842846369793
325,2019,0.0745632740964752,0.04435508198914244,0.030208192107332745
325,2020,0.0848707311384649,0.04779649318749751,0.03707423795096738
325,2021,0.0848707311384649,0.04779649318749751,0.03707423795096738
325,2022,0.0848707311384649,0.04779649318749751,0.03707423795096738
325,2023,0.0848707311384649,0.04779649318749751,0.03707423795096738
325,2024,0.0848707311384649,0.04779649318749751,0.03707423795096738
325,2025,0.0848707311384649,0.04779649318749751,0.03707423795096738
326,2016,0,0,0
326,2017,0,0,0
326,2018,0.020230454816510254,0.01474148700151903,0.020230454816510254
326,2019,0.06125795448237515,0.04488632265674615,0.06125795448237515
326,2020,0.06948539701746247,0.0495574684422769,0.06948539701746247
326,2021,0.06948539701746247,0.0495574684422769,0.06948539701746247
326,2022,0.06948539701746247,0.0495574684422769,0.06948539701746247
326,2023,0.06948539701746247,0.0495574684422769,0.06948539701746247
326,2024,0.06948539701746247,0.0495574684422769,0.06948539701746247
326,2025,0.06948539701746247,0.0495574684422769,0.06948539701746247
327,2016,0,0,0
327,2017,0,0,0
327,2018,0.0164621661207059,0.009987869322754066,0.0080801422878573
327,2019,0.07259835574877634,0.05497726234275351,0.022306212751684734
327,2020,0.08946413688364746,0.06791380598015834,0.02659895813728294
327,2021,0.08946413688364746,0.06791380598015834,0.02659895813728294
327,2022,0.08946413688364746,0.06791380598015834,0.02659895813728294
327,2023,0.08946413688364746,0.06791380598015834,0.02659895813728294
327,2024,0.08946413688364746,0.06791380598015834,0.02659895813728294
327,2025,0.08946413688364746,0.06791380598015834,0.02659895813728294
331,2016,0,0,0
331,2017,0,0,0
331,2018,0.033246500073879304,0.028447156808599695,0.004799343265279617
331,2019,0.04256220272553484,0.02524885607733365,0.017313346648201187
331,2020,0.056458978209014944,0.035807148277669794,0.02065182993134515
331,2021,0.056458978209014944,0.035807148277669794,0.02065182993134515
331,2022,0.056458978209014944,0.035807148277669794,0.02065182993134515
331,2023,0.056458978209014944,0.035807148277669794,0.02065182993134515
331,2024,0.056458978209014944,0.035807148277669794,0.02065182993134515
331,2025,0.056458978209014944,0.035807148277669794,0.02065182993134515
332,2016,0,0,0
332,2017,0,0,0
332,2018,0.042481341299917035,0.035888398306856736,0.03209750884928416
332,2019,0.0800910273535875,0.060023324933226374,0.04270480169012019
332,2020,0.10005892975650829,0.07687913643810865,0.05528302871432941
332,2021,0.10005892975650829,0.07687913643810865,0.05528302871432941
332,2022,0.10005892975650829,0.07687913643810865,0.05528302871432941
332,2023,0.10005892975650829,0.07687913643810865,0.05528302871432941
332,2024,0.10005892975650829,0.07687913643810865,0.05528302871432941
332,2025,0.10005892975650829,0.07687913643810865,0.05528302871432941
333,2016,0,0,0
333,2017,0,0,0
333,2018,0.04529712219396583,0.04253719557556457,0.03359248583596164
333,2019,0.10708551603152237,0.0983452739162621,0.07444617107243633
333,2020,0.12608960531430033,0.11552456685194742,0.08849406213421247
333,2021,0.12608960531430033,0.11552456685194742,0.08849406213421247
333,2022,0.12608960531430033,0.11552456685194742,0.08849406213421247
333,2023,0.12608960531430033,0.11552456685194742,0.08849406213421247
333,2024,0.12608960531430033,0.11552456685194742,0.08849406213421247
333,2025,0.12608960531430033,0.11552456685194742,0.08849406213421247
334,2016,0,0,0
334,2017,0,0,0
334,2018,0.026973476167613177,0.021910528528171193,0.013067263460621387
334,2019,0.07425432328527336,0.059594502204088115,0.03337735447826998
334,2020,0.0874115629256615,0.07084556700057966,0.03971196229998629
334,2021,0.0874115629256615,0.07084556700057966,0.03971196229998629
334,2022,0.0874115629256615,0.07084556700057966,0.03971196229998629
334,2023,0.0874115629256615,0.07084556700057966,0.03971196229998629
334,2024,0.0874115629256615,0.07084556700057966,0.03971196229998629
334,2025,0.0874115629256615,0.07084556700057966,0.03971196229998629
335,2016,0,0,0
335,2017,0,0,0
335,2018,0.04344673399940417,0.036442583138484544,0.03161540485235693
335,2019,0.10365972046381297,0.08022395890486278,0.06996191036506172
335,2020,0.12431441799628003,0.09654146264521528,0.08629456499188809
335,2021,0.12431441799628003,0.09654146264521528,0.08629456499188809
335,2022,0.12431441799628003,0.09654146264521528,0.08629456499188809
335,2023,0.12431441799628003,0.09654146264521528,0.08629456499188809
335,2024,0.12431441799628003,0.09654146264521528,0.08629456499188809
335,2025,0.12431441799628003,0.09654146264521528,0.08629456499188809
3361MV,2016,0,0,0
3361MV,2017,0,0,0
3361MV,2018,0.06314033868438254,0.058690169013880036,0.01936173664089423
3361MV,2019,0.15284784035544524,0.13832950212866282,0.04600612904454881
3361MV,2020,0.16959045774283293,0.15243219704170619,0.055517056222966564
3361MV,2021,0.16959045774283293,0.15243219704170619,0.055517056222966564
3361MV,2022,0.16959045774283293,0.15243219704170619,0.055517056222966564
3361MV,2023,0.16959045774283293,0.15243219704170619,0.055517056222966564
3361MV,2024,0.16959045774283293,0.15243219704170619,0.055517056222966564
3361MV,2025,0.16959045774283293,0.15243219704170619,0.055517056222966564
3364OT,2016,0,0,0
3364OT,2017,0,0,0
3364OT,2018,0.05242930773694645,0.04746676898998682,0.015981879336092412
3364OT,2019,0.1424463129113692,0.12865484263573831,0.04229308249390789
3364OT,2020,0.16236888569636157,0.14682928614480906,0.050042872548029776
3364OT,2021,0.16236888569636157,0.14682928614480906,0.050042872548029776
3364OT,2022,0.16236888569636157,0.14682928614480906,0.050042872548029776
3364OT,2023,0.16236888569636157,0.14682928614480906,0.050042872548029776
3364OT,2024,0.16236888569636157,0.14682928614480906,0.050042872548029776
3364OT,2025,0.16236888569636157,0.14682928614480906,0.050042872548029776
337,2016,0,0,0
337,2017,0,0,0
337,2018,0.0208318515823498,0.016354776854608472,0.017307362192130568
337,2019,0.06369290999059522,0.049402349993870324,0.04440017972837546
337,2020,0.077968318121798455,0.06083772247736788,0.05379560150167828
337,2021,0.077968318121798455,0.06083772247736788,0.05379560150167828
337,2022,0.077968318121798455,0.06083772247736788,0.05379560150167828
337,2023,0.077968318121798455,0.06083772247736788,0.05379560150167828
337,2024,0.077968318121798455,0.06083772247736788,0.05379560150167828
337,2025,0.077968318121798455,0.06083772247736788,0.05379560150167828
339,2016,0,0,0
339,2017,0,0,0
339,2018,0.022663017609883433,0.015893016347902852,0.01853506840827077
339,2019,0.051897215654749744,0.029290498514363734,0.04823173615909883
339,2020,0.06275141929333128,0.03581855772048334,0.057730107895586115
339,2021,0.06275141929333128,0.03581855772048334,0.057730107895586115
339,2022,0.06275141929333128,0.03581855772048334,0.057730107895586115
339,2023,0.06275141929333128,0.03581855772048334,0.057730107895586115
339,2024,0.06275141929333128,0.03581855772048334,0.057730107895586115
339,2025,0.06275141929333128,0.03581855772048334,0.057730107895586115
42,2016,0,0,0
42,2017,0,0,0
42,2018,0.003962632377316665,0,0.003962632377316665
42,2019,0.012015692148329088,0,0.012015692148329088
42,2020,0.01410446544688937,0,0.01410446544688937
42,2021,0.01410446544688937,0,0.01410446544688937
42,2022,0.01410446544688937,0,0.01410446544688937
42,2023,0.01410446544688937,0,0.01410446544688937
42,2024,0.01410446544688937,0,0.01410446544688937
42,2025,0.01410446544688937,0,0.01410446544688937
441,2016,0,0,0
441,2017,0,0,0
441,2018,0.007374745961825513,0.0054836908738416625,0.007374745961825513
441,2019,0.02073149546702719,0.013382951714154472,0.02073149546702719
441,2020,0.02325111430068455,0.014288790451581154,0.02325111430068455
441,2021,0.02325111430068455,0.014288790451581154,0.02325111430068455
441,2022,0.02325111430068455,0.014288790451581154,0.02325111430068455
441,2023,0.02325111430068455,0.014288790451581154,0.02325111430068455
441,2024,0.02325111430068455,0.014288790451581154,0.02325111430068455
441,2025,0.02325111430068455,0.014288790451581154,0.02325111430068455
445,2016,0,0,0
445,2017,0,0,0
445,2018,0.006145972067703126,0,0.006145972067703126
445,2019,0.019248404383421857,0,0.019248404383421857
445,2020,0.022890921192814856,0,0.022890921192814856
445,2021,0.022890921192814856,0,0.022890921192814856
445,2022,0.022890921192814856,0,0.022890921192814856
445,2023,0.022890921192814856,0,0.022890921192814856
445,2024,0.022890921192814856,0,0.022890921192814856
445,2025,0.022890921192814856,0,0.022890921192814856
452,2016,0,0,0
452,2017,0,0,0
452,2018,0.003432877650069297,0,0.003432877650069297
452,2019,0.011076449114840606,0,0.011076449114840606
452,2020,0.013131346946773283,0,0.013131346946773283
452,2021,0.013131346946773283,0,0.013131346946773283
452,2022,0.013131346946773283,0,0.013131346946773283
452,2023,0.013131346946773283,0,0.013131346946773283
452,2024,0.013131346946773283,0,0.013131346946773283
452,2025,0.013131346946773283,0,0.013131346946773283
481,2016,0,0,0
481,2017,0,0,0
481,2018,0.010045595068581966,0.008749823307283779,0.010045595068581966
481,2019,0.05633704679816857,0.05249893984370268,0.05633704679816857
481,2020,0.07012103395498918,0.06562367480462834,0.07012103395498918
481,2021,0.07012103395498918,0.06562367480462834,0.07012103395498918
481,2022,0.07012103395498918,0.06562367480462834,0.07012103395498918
481,2023,0.07012103395498918,0.06562367480462834,0.07012103395498918
481,2024,0.07012103395498918,0.06562367480462834,0.07012103395498918
481,2025,0.07012103395498918,0.06562367480462834,0.07012103395498918
482,2016,0,0,0
482,2017,0,0,0
482,2018,0.011879957934894334,0.0060896855573661654,0.011879957934894334
482,2019,0.05056874128768943,0.036538113344196994,0.05056874128768943
482,2020,0.061966866114882474,0.04567264168024624,0.061966866114882474
482,2021,0.061966866114882474,0.04567264168024624,0.061966866114882474
482,2022,0.061966866114882474,0.04567264168024624,0.061966866114882474
482,2023,0.061966866114882474,0.04567264168024624,0.061966866114882474
482,2024,0.061966866114882474,0.04567264168024624,0.061966866114882474
482,2025,0.061966866114882474,0.04567264168024624,0.061966866114882474
483,2016,0,0,0
483,2017,0,0,0
483,2018,0.00941437545122006,0.004677086318512149,0.00941437545122006
483,2019,0.04323907004226452,0.0280625179110729,0.04323907004226452
483,2020,0.052984097119520665,0.03507814738884112,0.052984097119520665
483,2021,0.052984097119520665,0.03507814738884112,0.052984097119520665
483,2022,0.052984097119520665,0.03507814738884112,0.052984097119520665
483,2023,0.052984097119520665,0.03507814738884112,0.052984097119520665
483,2024,0.052984097119520665,0.03507814738884112,0.052984097119520665
483,2025,0.052984097119520665,0.03507814738884112,0.052984097119520665
484,2016,0,0,0
484,2017,0,0,0
484,2018,0.010455975828763975,0.005566115605027946,0.010455975828763975
484,2019,0.04607692569957005,0.03339669363016768,0.04607692569957005
484,2020,0.055615743878882934,0.0417458670377096,0.055615743878882934
484,2021,0.055615743878882934,0.0417458670377096,0.055615743878882934
484,2022,0.055615743878882934,0.0417458670377096,0.055615743878882934
484,2023,0.055615743878882934,0.0417458670377096,0.055615743878882934
484,2024,0.055615743878882934,0.0417458670377096,0.055615743878882934
484,2025,0.055615743878882934,0.0417458670377096,0.055615743878882934
485,2016,0,0,0
485,2017,0,0,0
485,2018,0.006730626044120214,0.002927948323221347,0.006730626044120214
485,2019,0.028461835859441714,0.01756768993932808,0.028461835859441714
485,2020,0.034964475966908166,0.021959612424160103,0.034964475966908166
485,2021,0.034964475966908166,0.021959612424160103,0.034964475966908166
485,2022,0.034964475966908166,0.021959612424160103,0.034964475966908166
485,2023,0.034964475966908166,0.021959612424160103,0.034964475966908166
485,2024,0.034964475966908166,0.021959612424160103,0.034964475966908166
485,2025,0.034964475966908166,0.021959612424160103,0.034964475966908166
486,2016,0,0,0
486,2017,0,0,0
486,2018,0.006861434154104394,0.005667520847599921,0.006861434154104394
486,2019,0.025512569394204335,0.02040549232358443,0.025512569394204335
486,2020,0.030711076663676364,0.024438795004936065,0.030711076663676364
486,2021,0.030711076663676364,0.024438795004936065,0.030711076663676364
486,2022,0.030711076663676364,0.024438795004936065,0.030711076663676364
486,2023,0.030711076663676364,0.024438795004936065,0.030711076663676364
486,2024,0.030711076663676364,0.024438795004936065,0.030711076663676364
486,2025,0.030711076663676364,0.024438795004936065,0.030711076663676364
487OS,2016,0,0,0
487OS,2017,0,0,0
487OS,2018,0.010934253289154126,0.004445089903181189,0.010934253289154126
487OS,2019,0.04476763797968377,0.026670539419087137,0.04476763797968377
487OS,2020,0.054360317689683954,0.03333817427385892,0.054360317689683954
487OS,2021,0.054360317689683954,0.03333817427385892,0.054360317689683954
487OS,2022,0.054360317689683954,0.03333817427385892,0.054360317689683954
487OS,2023,0.054360317689683954,0.03333817427385892,0.054360317689683954
487OS,2024,0.054360317689683954,0.03333817427385892,0.054360317689683954
487OS,2025,0.054360317689683954,0.03333817427385892,0.054360317689683954
493,2016,0,0,0
493,2017,0,0,0
493,2018,0.010412582486643054,0.0031237309335455893,0.010412582486643054
493,2019,0.03859835697085375,0.018742385601273538,0.03859835697085375
493,2020,0.045777416299337424,0.02342798200159192,0.045777416299337424
493,2021,0.045777416299337424,0.02342798200159192,0.045777416299337424
493,2022,0.045777416299337424,0.02342798200159192,0.045777416299337424
493,2023,0.045777416299337424,0.02342798200159192,0.045777416299337424
493,2024,0.045777416299337424,0.02342798200159192,0.045777416299337424
493,2025,0.045777416299337424,0.02342798200159192,0.045777416299337424
4A0,2016,0,0,0
4A0,2017,0,0,0
4A0,2018,0.003288951176669046,0,0.003288951176669046
4A0,2019,0.010002332968150335,0,0.010002332968150335
4A0,2020,0.011720359462831903,0,0.011720359462831903
4A0,2021,0.011720359462831903,0,0.011720359462831903
4A0,2022,0.011720359462831903,0,0.011720359462831903
4A0,2023,0.011720359462831903,0,0.011720359462831903
4A0,2024,0.011720359462831903,0,0.011720359462831903
4A0,2025,0.011720359462831903,0,0.011720359462831903
511,2016,0,0,0
511,2017,0,0,0
511,2018,0.002022240511359595,0,0.002022240511359595
511,2019,0.006457701265250526,0,0.006457701265250526
511,2020,0.0077803639416799105,0,0.0077803639416799105
511,2021,0.0077803639416799105,0,0.0077803639416799105
511,2022,0.0077803639416799105,0,0.0077803639416799105
511,2023,0.0077803639416799105,0,0.0077803639416799105
511,2024,0.0077803639416799105,0,0.0077803639416799105
511,2025,0.0077803639416799105,0,0.0077803639416799105
512,2016,0,0,0
512,2017,0,0,0
512,2018,8.661335573843584e-4,0,8.661335573843584e-4
512,2019,0.002624618722171416,0,0.002624618722171416
512,2020,0.0030239132551389773,0,0.0030239132551389773
512,2021,0.0030239132551389773,0,0.0030239132551389773
512,2022,0.0030239132551389773,0,0.0030239132551389773
512,2023,0.0030239132551389773,0,0.0030239132551389773
512,2024,0.0030239132551389773,0,0.0030239132551389773
512,2025,0.0030239132551389773,0,0.0030239132551389773
513,2016,0,0,0
513,2017,0,0,0
513,2018,0.005356674185662957,0.0017284563377438253,0.005356674185662957
513,2019,0.017318312036314933,0.005080754716681277,0.017318312036314933
513,2020,0.02038216634019945,0.0059287657068444665,0.02038216634019945
513,2021,0.02038216634019945,0.0059287657068444665,0.02038216634019945
513,2022,0.02038216634019945,0.0059287657068444665,0.02038216634019945
513,2023,0.02038216634019945,0.0059287657068444665,0.02038216634019945
513,2024,0.02038216634019945,0.0059287657068444665,0.02038216634019945
513,2025,0.02038216634019945,0.0059287657068444665,0.02038216634019945
514,2016,0,0,0
514,2017,0,0,0
514,2018,0.0035700358785612394,0,0.0035700358785612394
514,2019,0.011387009467223895,0,0.011387009467223895
514,2020,0.013513358024422514,0,0.013513358024422514
514,2021,0.013513358024422514,0,0.013513358024422514
514,2022,0.013513358024422514,0,0.013513358024422514
514,2023,0.013513358024422514,0,0.013513358024422514
514,2024,0.013513358024422514,0,0.013513358024422514
514,2025,0.013513358024422514,0,0.013513358024422514
521CI,2016,0,0,0
521CI,2017,0,0,0
521CI,2018,0.0010218681332297428,0,0.0010218681332297428
521CI,2019,0.004925484046576537,0,0.004925484046576537
521CI,2020,0.006097438425230372,0,0.006097438425230372
521CI,2021,0.006097438425230372,0,0.006097438425230372
521CI,2022,0.006097438425230372,0,0.006097438425230372
521CI,2023,0.006097438425230372,0,0.006097438425230372
521CI,2024,0.006097438425230372,0,0.006097438425230372
521CI,2025,0.006097438425230372,0,0.006097438425230372
523,2016,0,0,0
523,2017,0,0,0
523,2018,7.661267554695098e-4,0,7.661267554695098e-4
523,2019,0.0038141224668298253,0,0.0038141224668298253
523,2020,0.004721328263253737,0,0.004721328263253737
523,2021,0.004721328263253737,0,0.004721328263253737
523,2022,0.004721328263253737,0,0.004721328263253737
523,2023,0.004721328263253737,0,0.004721328263253737
523,2024,0.004721328263253737,0,0.004721328263253737
523,2025,0.004721328263253737,0,0.004721328263253737
524,2016,0,0,0
524,2017,0,0,0
524,2018,2.4026705162201022e-4,0,2.4026705162201022e-4
524,2019,7.326691957700684e-4,0,7.326691957700684e-4
524,2020,8.927822311306245e-4,0,8.927822311306245e-4
524,2021,8.927822311306245e-4,0,8.927822311306245e-4
524,2022,8.927822311306245e-4,0,8.927822311306245e-4
524,2023,8.927822311306245e-4,0,8.927822311306245e-4
524,2024,8.927822311306245e-4,0,8.927822311306245e-4
524,2025,8.927822311306245e-4,0,8.927822311306245e-4
525,2016,0,0,0
525,2017,0,0,0
525,2018,6.499125800365911e-4,0,6.499125800365911e-4
525,2019,0.0028688209066374854,0,0.0028688209066374854
525,2020,0.003504004307028733,0,0.003504004307028733
525,2021,0.003504004307028733,0,0.003504004307028733
525,2022,0.003504004307028733,0,0.003504004307028733
525,2023,0.003504004307028733,0,0.003504004307028733
525,2024,0.003504004307028733,0,0.003504004307028733
525,2025,0.003504004307028733,0,0.003504004307028733
532RL,2016,0,0,0
532RL,2017,0,0,0
532RL,2018,0.004191603535020191,0,0.004191603535020191
532RL,2019,0.013902491197551825,0,0.013902491197551825
532RL,2020,0.016286104531629982,0,0.016286104531629982
532RL,2021,0.016286104531629982,0,0.016286104531629982
532RL,2022,0.016286104531629982,0,0.016286104531629982
532RL,2023,0.016286104531629982,0,0.016286104531629982
532RL,2024,0.016286104531629982,0,0.016286104531629982
532RL,2025,0.016286104531629982,0,0.016286104531629982
5411,2016,0,0,0
5411,2017,0,0,0
5411,2018,9.253769073700137e-4,0,9.253769073700137e-4
5411,2019,0.002853223074178212,0,0.002853223074178212
5411,2020,0.003413738003500892,0,0.003413738003500892
5411,2021,0.003413738003500892,0,0.003413738003500892
5411,2022,0.003413738003500892,0,0.003413738003500892
5411,2023,0.003413738003500892,0,0.003413738003500892
5411,2024,0.003413738003500892,0,0.003413738003500892
5411,2025,0.003413738003500892,0,0.003413738003500892
5412OP,2016,0,0,0
5412OP,2017,0,0,0
5412OP,2018,0.006499878711143933,0.001464134061900605,0.006499878711143933
5412OP,2019,0.02021024122637584,0.004271670507015517,0.02021024122637584
5412OP,2020,0.023603584152297494,0.004603099828285283,0.023603584152297494
5412OP,2021,0.023603584152297494,0.004603099828285283,0.023603584152297494
5412OP,2022,0.023603584152297494,0.004603099828285283,0.023603584152297494
5412OP,2023,0.023603584152297494,0.004603099828285283,0.023603584152297494
5412OP,2024,0.023603584152297494,0.004603099828285283,0.023603584152297494
5412OP,2025,0.023603584152297494,0.004603099828285283,0.023603584152297494
5415,2016,0,0,0
5415,2017,0,0,0
5415,2018,0.006294698008744205,0,0.006294698008744205
5415,2019,0.020187196914850495,0,0.020187196914850495
5415,2020,0.02367149259644213,0,0.02367149259644213
5415,2021,0.02367149259644213,0,0.02367149259644213
5415,2022,0.02367149259644213,0,0.02367149259644213
5415,2023,0.02367149259644213,0,0.02367149259644213
5415,2024,0.02367149259644213,0,0.02367149259644213
5415,2025,0.02367149259644213,0,0.02367149259644213
55,2016,0,0,0
55,2017,0,0,0
55,2018,0.0024897594476712566,0,0.0024897594476712566
55,2019,0.007780131106914174,0,0.007780131106914174
55,2020,0.009151517339563896,0,0.009151517339563896
55,2021,0.009151517339563896,0,0.009151517339563896
55,2022,0.009151517339563896,0,0.009151517339563896
55,2023,0.009151517339563896,0,0.009151517339563896
55,2024,0.009151517339563896,0,0.009151517339563896
