year,industry_code,industry_name,commodity_code,commodity_name,value_musd,total_intermediate_musd,input_share,link_5pct
2019,337,Furniture and related products,23,Construction,135.0,43803.0,0.0030819806862543,0
2019,339,Miscellaneous manufacturing,23,Construction,338.0,75412.0,0.0044820452978305,0
2019,311FT,Food and beverage and tobacco products,23,Construction,2060.0,705040.0,0.0029218200385793,0
2019,313TT,Textile mills and textile product mills,23,Construction,117.0,33218.0,0.003522186766211,0
2019,315AL,Apparel and leather and allied products,23,Construction,6.0,7712.0,0.0007780082987551,0
2019,322,Paper products,23,Construction,1099.0,128227.0,0.0085707378321258,0
2019,323,Printing and related support activities,23,Construction,321.0,39644.0,0.008097063868429,0
2019,324,Petroleum and coal products,23,Construction,9166.0,454343.0,0.0201741855822583,0
2019,325,Chemical products,23,Construction,2153.0,430956.0,0.0049958696479454,0
2019,326,Plastics and rubber products,23,Construction,823.0,165496.0,0.0049729298593319,0
2019,42,Wholesale trade,23,Construction,3873.0,935960.0,0.0041379973503141,0
2019,441,Motor vehicle and parts dealers,23,Construction,1373.0,113778.0,0.0120673592434389,0
2019,445,Food and beverage stores,23,Construction,1022.0,94734.0,0.0107881014208204,0
2019,452,General merchandise stores,23,Construction,2008.0,84564.0,0.0237453289815997,0
2019,4A0,Other retail,23,Construction,3779.0,417277.0,0.0090563342815443,0
2019,481,Air transportation,23,Construction,325.0,132056.0,0.002461077118798,0
2019,482,Rail transportation,23,Construction,2442.0,38661.0,0.0631644292698067,1
2019,483,Water transportation,23,Construction,64.0,45363.0,0.0014108414346493,0
2019,484,Truck transportation,23,Construction,533.0,212015.0,0.0025139730679433,0
2019,485,Transit and ground passenger transportation,23,Construction,570.0,55215.0,0.0103232817169247,0
2019,486,Pipeline transportation,23,Construction,1149.0,22684.0,0.050652442250044,1
2019,487OS,Other transportation and support activities,23,Construction,1262.0,120500.0,0.0104730290456431,0
