naics_str,year,tariff_301_direct,targeted_import_share_2017_china,china_import_value_2017,n_hs8_total,n_hs8_targeted
312112,2023.0,0.25,1.0,0.052267,1.0,1.0
312112,2024.0,0.25,1.0,0.052267,1.0,1.0
312112,2025.0,0.25,1.0,0.052267,1.0,1.0
312120,2016.0,0.0,1.0,12.152733000000001,2.0,0.0
312120,2017.0,0.0,1.0,12.152733000000001,2.0,0.0
312120,2018.0,0.033333333333333326,1.0,12.152733000000001,2.0,2.0
312120,2019.0,0.19999999999999996,1.0,12.152733000000001,2.0,2.0
312120,2020.0,0.24999999999999997,1.0,12.152733000000001,2.0,2.0
312120,2021.0,0.24999999999999997,1.0,12.152733000000001,2.0,2.0
312120,2022.0,0.24999999999999997,1.0,12.152733000000001,2.0,2.0
312120,2023.0,0.24999999999999997,1.0,12.152733000000001,2.0,2.0
312120,2024.0,0.24999999999999997,1.0,12.152733000000001,2.0,2.0
312120,2025.0,0.24999999999999997,1.0,12.152733000000001,2.0,2.0
312130,2016.0,0.0,0.9999999999999998,2.061992,7.0,0.0
312130,2017.0,0.0,0.9999999999999998,2.061992,7.0,0.0
312130,2018.0,0.03849919155845415,0.9999999999999998,2.061992,7.0,7.0
312130,2019.0,0.181402910389565,0.9999999999999998,2.061992,7.0,7.0
312130,2020.0,0.22830339545449255,0.9999999999999998,2.061992,7.0,7.0
312130,2021.0,0.22830339545449255,0.9999999999999998,2.061992,7.0,7.0
312130,2022.0,0.22830339545449255,0.9999999999999998,2.061992,7.0,7.0
312130,2023.0,0.22830339545449255,0.9999999999999998,2.061992,7.0,7.0
312130,2024.0,0.22830339545449255,0.9999999999999998,2.061992,7.0,7.0
312130,2025.0,0.22830339545449255,0.9999999999999998,2.061992,7.0,7.0
312140,2016.0,0.0,0.3968111879167088,32.835425,8.0,0.0
312140,2017.0,0.0,0.3968111879167088,32.835425,8.0,0.0
312140,2018.0,0.029757208614375072,0.3968111879167088,32.835425,8.0,8.0
312140,2019.0,0.019853629121596567,0.3968111879167088,32.835425,8.0,8.0
312140,2020.0,0.029776087107141143,0.3968111879167088,32.835425,8.0,8.0
312140,2021.0,0.029776087107141143,0.3968111879167088,32.835425,8.0,8.0
312140,2022.0,0.029776087107141143,0.3968111879167088,32.835425,8.0,8.0
312140,2023.0,0.029776087107141143,0.3968111879167088,32.835425,8.0,8.0
312140,2024.0,0.029776087107141143,0.3968111879167088,32.835425,8.0,8.0
312140,2025.0,0.029776087107141143,0.3968111879167088,32.835425,8.0,8.0
312230,2016.0,0.0,1.0,29.472028,6.0,0.0
312230,2017.0,0.0,1.0,29.472028,6.0,0.0
312230,2018.0,0.03333333333333334,1.0,29.472028,6.0,6.0
312230,2019.0,0.19999999999999996,1.0,29.472028,6.0,6.0
312230,2020.0,0.24999999999999997,1.0,29.472028,6.0,6.0
312230,2021.0,0.24999999999999997,1.0,29.472028,6.0,6.0
312230,2022.0,0.24999999999999997,1.0,29.472028,6.0,6.0
312230,2023.0,0.24999999999999997,1.0,29.472028,6.0,6.0
312230,2024.0,0.24999999999999997,1.0,29.472028,6.0,6.0
312230,2025.0,0.24999999999999997,1.0,29.472028,6.0,6.0
313110,2016.0,0.0,1.0,109.837932,108.0,0.0
313110,2017.0,0.0,1.0,109.837932,108.0,0.0
313110,2018.0,0.03364827500272553,1.0,109.837932,108.0,108.0
313110,2019.0,0.19886620999018811,1.0,109.837932,108.0,108.0
313110,2020.0,0.24867724498855276,1.0,109.837932,108.0,108.0
313110,2021.0,0.24867724498855276,1.0,109.837932,108.0,108.0
313110,2022.0,0.24867724498855276,1.0,109.837932,108.0,108.0
313110,2023.0,0.24867724498855276,1.0,109.837932,108.0,108.0
313110,2024.0,0.24867724498855276,1.0,109.837932,108.0,108.0
313110,2025.0,0.24867724498855276,1.0,109.837932,108.0,108.0
313210,2016.0,0.0,0.9999972870588408,874.327846,360.0,0.0
313210,2017.0,0.0,0.9999972870588408,874.327846,360.0,0.0
313210,2018.0,0.03755721378835432,0.9999972870588408,874.327846,360.0,356.0
313210,2019.0,0.17608909576008172,0.9999972870588408,874.327846,360.0,356.0
313210,2020.0,0.22165056304291608,0.9999972870588408,874.327846,360.0,356.0
313210,2021.0,0.22165056304291608,0.9999972870588408,874.327846,360.0,356.0
313210,2022.0,0.22165056304291608,0.9999972870588408,874.327846,360.0,356.0
313210,2023.0,0.22165056304291608,0.9999972870588408,874.327846,360.0,356.0
313210,2024.0,0.22165056304291608,0.9999972870588408,874.327846,360.0,356.0
313210,2025.0,0.22165056304291608,0.9999972870588408,874.327846,360.0,356.0
313220,2016.0,0.0,1.0,229.788995,28.0,0.0
313220,2017.0,0.0,1.0,229.788995,28.0,0.0
313220,2018.0,0.035526415222800374,1.0,229.788995,28.0,28.0
313220,2019.0,0.19210490519791862,1.0,229.788995,28.0,28.0
313220,2020.0,0.2407890560642384,1.0,229.788995,28.0,28.0
313220,2021.0,0.2407890560642384,1.0,229.788995,28.0,28.0
313220,2022.0,0.2407890560642384,1.0,229.788995,28.0,28.0
313220,2023.0,0.2407890560642384,1.0,229.788995,28.0,28.0
313220,2024.0,0.2407890560642384,1.0,229.788995,28.0,28.0
313220,2025.0,0.2407890560642384,1.0,229.788995,28.0,28.0
313230,2016.0,0.0,1.0,322.523545,18.0,0.0
313230,2017.0,0.0,1.0,322.523545,18.0,0.0
313230,2018.0,0.033333333333333326,1.0,322.523545,18.0,18.0
313230,2019.0,0.19999999999999996,1.0,322.523545,18.0,18.0
313230,2020.0,0.24999999999999997,1.0,322.523545,18.0,18.0
313230,2021.0,0.24999999999999997,1.0,322.523545,18.0,18.0
313230,2022.0,0.24999999999999997,1.0,322.523545,18.0,18.0
313230,2023.0,0.24999999999999997,1.0,322.523545,18.0,18.0
313230,2024.0,0.24999999999999997,1.0,322.523545,18.0,18.0
313230,2025.0,0.24999999999999997,1.0,322.523545,18.0,18.0
313240,2016.0,0.0,1.0000000000000002,484.394215,64.0,0.0
313240,2017.0,0.0,1.0000000000000002,484.394215,64.0,0.0
313240,2018.0,0.03030764431197842,1.0000000000000002,484.394215,64.0,60.0
313240,2019.0,0.17561155112060947,1.0000000000000002,484.394215,64.0,60.0
313240,2020.0,0.21970926123673878,1.0000000000000002,484.394215,64.0,60.0
313240,2021.0,0.21970926123673878,1.0000000000000002,484.394215,64.0,60.0
313240,2022.0,0.21970926123673878,1.0000000000000002,484.394215,64.0,60.0
313240,2023.0,0.21970926123673878,1.0000000000000002,484.394215,64.0,60.0
313240,2024.0,0.21970926123673878,1.0000000000000002,484.394215,64.0,60.0
313240,2025.0,0.21970926123673878,1.0000000000000002,484.394215,64.0,60.0
313320,2016.0,0.0,1.0,401.888733,37.0,0.0
313320,2017.0,0.0,1.0,401.888733,37.0,0.0
313320,2018.0,0.03452616328178244,1.0,401.888733,37.0,37.0
313320,2019.0,0.1957058121855832,1.0,401.888733,37.0,37.0
313320,2020.0,0.24499011421651376,1.0,401.888733,37.0,37.0
313320,2021.0,0.24499011421651376,1.0,401.888733,37.0,37.0
313320,2022.0,0.24499011421651376,1.0,401.888733,37.0,37.0
313320,2023.0,0.24499011421651376,1.0,401.888733,37.0,37.0
313320,2024.0,0.24499011421651376,1.0,401.888733,37.0,37.0
313320,2025.0,0.24499011421651376,1.0,401.888733,37.0,37.0
314110,2016.0,0.0,1.0,647.464905,45.0,0.0
314110,2017.0,0.0,1.0,647.464905,45.0,0.0
314110,2018.0,0.03333333333333333,1.0,647.464905,45.0,45.0
314110,2019.0,0.19999999999999993,1.0,647.464905,45.0,45.0
314110,2020.0,0.24999999999999994,1.0,647.464905,45.0,45.0
314110,2021.0,0.24999999999999994,1.0,647.464905,45.0,45.0
314110,2022.0,0.24999999999999994,1.0,647.464905,45.0,45.0
314110,2023.0,0.24999999999999994,1.0,647.464905,45.0,45.0
314110,2024.0,0.24999999999999994,1.0,647.464905,45.0,45.0
314110,2025.0,0.24999999999999994,1.0,647.464905,45.0,45.0
314120,2016.0,0.0,0.9227959009007373,7265.973252,66.0,0.0
314120,2017.0,0.0,0.9227959009007373,7265.973252,66.0,0.0
314120,2018.0,0.03500677972561851,0.9227959009007373,7265.973252,66.0,47.0
314120,2019.0,0.023337853150412338,0.9227959009007373,7265.973252,66.0,47.0
314120,2020.0,0.03500677972561851,0.9227959009007373,7265.973252,66.0,47.0
314120,2021.0,0.03500677972561851,0.9227959009007373,7265.973252,66.0,47.0
314120,2022.0,0.03500677972561851,0.9227959009007373,7265.973252,66.0,47.0
314120,2023.0,0.03500677972561851,0.9227959009007373,7265.973252,66.0,47.0
314120,2024.0,0.03500677972561851,0.9227959009007373,7265.973252,66.0,47.0
314120,2025.0,0.03500677972561851,0.9227959009007373,7265.973252,66.0,47.0
314910,2016.0,0.0,1.0,1249.776731,21.0,0.0
314910,2017.0,0.0,1.0,1249.776731,21.0,0.0
314910,2018.0,0.046087120080170546,1.0,1249.776731,21.0,16.0
314910,2019.0,0.12301744322522515,1.0,1249.776731,21.0,16.0
314910,2020.0,0.1585688439457751,1.0,1249.776731,21.0,16.0
314910,2021.0,0.1585688439457751,1.0,1249.776731,21.0,16.0
314910,2022.0,0.1585688439457751,1.0,1249.776731,21.0,16.0
314910,2023.0,0.1585688439457751,1.0,1249.776731,21.0,16.0
314910,2024.0,0.1585688439457751,1.0,1249.776731,21.0,16.0
314910,2025.0,0.1585688439457751,1.0,1249.776731,21.0,16.0
314994,2016.0,0.0,1.0,425.92587399999996,43.0,0.0
314994,2017.0,0.0,1.0,425.92587399999996,43.0,0.0
314994,2018.0,0.03436585298095007,1.0,425.92587399999996,43.0,43.0
314994,2019.0,0.1962829292685797,1.0,425.92587399999996,43.0,43.0
314994,2020.0,0.2456634174800097,1.0,425.92587399999996,43.0,43.0
314994,2021.0,0.2456634174800097,1.0,425.92587399999996,43.0,43.0
314994,2022.0,0.2456634174800097,1.0,425.92587399999996,43.0,43.0
314994,2023.0,0.2456634174800097,1.0,425.92587399999996,43.0,43.0
314994,2024.0,0.2456634174800097,1.0,425.92587399999996,43.0,43.0
314994,2025.0,0.2456634174800097,1.0,425.92587399999996,43.0,43.0
314999,2016.0,0.0,0.99999759710325,2874.031104,63.0,0.0
314999,2017.0,0.0,0.99999759710325,2874.031104,63.0,0.0
314999,2018.0,0.060512388354560166,0.99999759710325,2874.031104,63.0,54.0
314999,2019.0,0.04605314579434697,0.99999759710325,2874.031104,63.0,54.0
314999,2020.0,0.06747334425334041,0.99999759710325,2874.031104,63.0,54.0
314999,2021.0,0.06747334425334041,0.99999759710325,2874.031104,63.0,54.0
314999,2022.0,0.06747334425334041,0.99999759710325,2874.031104,63.0,54.0
314999,2023.0,0.06747334425334041,0.99999759710325,2874.031104,63.0,54.0
314999,2024.0,0.06747334425334041,0.99999759710325,2874.031104,63.0,54.0
314999,2025.0,0.06747334425334041,0.99999759710325,2874.031104,63.0,54.0
315110,2016.0,0.0,1.0,1380.9154919999999,17.0,0.0
315110,2017.0,0.0,1.0,1380.9154919999999,17.0,0.0
315110,2018.0,0.01898694867781236,1.0,1380.9154919999999,17.0,13.0
315110,2019.0,0.012657965785208237,1.0,1380.9154919999999,17.0,13.0
315110,2020.0,0.01898694867781236,1.0,1380.9154919999999,17.0,13.0
315110,2021.0,0.01898694867781236,1.0,1380.9154919999999,17.0,13.0
315110,2022.0,0.01898694867781236,1.0,1380.9154919999999,17.0,13.0
315110,2023.0,0.01898694867781236,1.0,1380.9154919999999,17.0,13.0
315110,2024.0,0.01898694867781236,1.0,1380.9154919999999,17.0,13.0
315110,2025.0,0.01898694867781236,1.0,1380.9154919999999,17.0,13.0
315190,2016.0,0.0,0.994732503151376,576.4219870000001,13.0,0.0
315190,2017.0,0.0,0.994732503151376,576.4219870000001,13.0,0.0
315190,2018.0,0.031404236797441934,0.994732503151376,576.4219870000001,13.0,10.0
315190,2019.0,0.1443965680129408,0.994732503151376,576.4219870000001,13.0,10.0
315190,2020.0,0.18187161166529198,0.994732503151376,576.4219870000001,13.0,10.0
315190,2021.0,0.18187161166529198,0.994732503151376,576.4219870000001,13.0,10.0
315190,2022.0,0.18187161166529198,0.994732503151376,576.4219870000001,13.0,10.0
315190,2023.0,0.18187161166529198,0.994732503151376,576.4219870000001,13.0,10.0
315190,2024.0,0.18187161166529198,0.994732503151376,576.4219870000001,13.0,10.0
315190,2025.0,0.18187161166529198,0.994732503151376,576.4219870000001,13.0,10.0
315220,2016.0,0.0,0.9999999999999999,6457.105895,223.0,0.0
315220,2017.0,0.0,0.9999999999999999,6457.105895,223.0,0.0
315220,2018.0,0.07222942553275255,0.9999999999999999,6457.105895,223.0,199.0
315220,2019.0,0.04815295035516837,0.9999999999999999,6457.105895,223.0,199.0
315220,2020.0,0.07222942553275255,0.9999999999999999,6457.105895,223.0,199.0
315220,2021.0,0.07222942553275255,0.9999999999999999,6457.105895,223.0,199.0
315220,2022.0,0.07222942553275255,0.9999999999999999,6457.105895,223.0,199.0
315220,2023.0,0.07222942553275255,0.9999999999999999,6457.105895,223.0,199.0
315220,2024.0,0.07222942553275255,0.9999999999999999,6457.105895,223.0,199.0
315220,2025.0,0.07222942553275255,0.9999999999999999,6457.105895,223.0,199.0
315240,2016.0,0.0,1.0,18029.104548,302.0,0.0
315240,2017.0,0.0,1.0,18029.104548,302.0,0.0
315240,2018.0,0.07348966178672359,1.0,18029.104548,302.0,282.0
315240,2019.0,0.048993107857815715,1.0,18029.104548,302.0,282.0
315240,2020.0,0.07348966178672359,1.0,18029.104548,302.0,282.0
315240,2021.0,0.07348966178672359,1.0,18029.104548,302.0,282.0
315240,2022.0,0.07348966178672359,1.0,18029.104548,302.0,282.0
315240,2023.0,0.07348966178672359,1.0,18029.104548,302.0,282.0
315240,2024.0,0.07348966178672359,1.0,18029.104548,302.0,282.0
315240,2025.0,0.07348966178672359,1.0,18029.104548,302.0,282.0
315280,2016.0,0.0,1.0000000000000002,1069.317832,38.0,0.0
315280,2017.0,0.0,1.0000000000000002,1069.317832,38.0,0.0
315280,2018.0,0.0442335303416755,1.0000000000000002,1069.317832,38.0,30.0
315280,2019.0,0.11332597453588522,1.0000000000000002,1069.317832,38.0,30.0
315280,2020.0,0.14640981840467432,1.0000000000000002,1069.317832,38.0,30.0
315280,2021.0,0.14640981840467432,1.0000000000000002,1069.317832,38.0,30.0
315280,2022.0,0.14640981840467432,1.0000000000000002,1069.317832,38.0,30.0
315280,2023.0,0.14640981840467432,1.0000000000000002,1069.317832,38.0,30.0
315280,2024.0,0.14640981840467432,1.0000000000000002,1069.317832,38.0,30.0
315280,2025.0,0.14640981840467432,1.0000000000000002,1069.317832,38.0,30.0
315990,2016.0,0.0,0.9999784311718132,3039.757164,104.0,0.0
315990,2017.0,0.0,0.9999784311718132,3039.757164,104.0,0.0
315990,2018.0,0.04769302034230959,0.9999784311718132,3039.757164,104.0,87.0
315990,2019.0,0.11277308740639914,0.9999784311718132,3039.757164,104.0,87.0
315990,2020.0,0.14638464159073203,0.9999784311718132,3039.757164,104.0,87.0
315990,2021.0,0.14638464159073203,0.9999784311718132,3039.757164,104.0,87.0
315990,2022.0,0.14638464159073203,0.9999784311718132,3039.757164,104.0,87.0
315990,2023.0,0.14638464159073203,0.9999784311718132,3039.757164,104.0,87.0
315990,2024.0,0.14638464159073203,0.9999784311718132,3039.757164,104.0,87.0
315990,2025.0,0.14638464159073203,0.9999784311718132,3039.757164,104.0,87.0
316110,2016.0,0.0,0.9999999999999999,30.817684000000003,75.0,0.0
316110,2017.0,0.0,0.9999999999999999,30.817684000000003,75.0,0.0
316110,2018.0,0.03333992749098212,0.9999999999999999,30.817684000000003,75.0,74.0
316110,2019.0,0.1999335738532461,0.9999999999999999,30.817684000000003,75.0,74.0
316110,2020.0,0.24992027953820278,0.9999999999999999,30.817684000000003,75.0,74.0
316110,2021.0,0.24992027953820278,0.9999999999999999,30.817684000000003,75.0,74.0
316110,2022.0,0.24992027953820278,0.9999999999999999,30.817684000000003,75.0,74.0
316110,2023.0,0.24992027953820278,0.9999999999999999,30.817684000000003,75.0,74.0
316110,2024.0,0.24992027953820278,0.9999999999999999,30.817684000000003,75.0,74.0
316110,2025.0,0.24992027953820278,0.9999999999999999,30.817684000000003,75.0,74.0
316210,2016.0,0.0,1.0,14648.296322,124.0,0.0
316210,2017.0,0.0,1.0,14648.296322,124.0,0.0
316210,2018.0,0.04041917586933152,1.0,14648.296322,124.0,70.0
316210,2019.0,0.026946117246221007,1.0,14648.296322,124.0,70.0
316210,2020.0,0.04041917586933152,1.0,14648.296322,124.0,70.0
316210,2021.0,0.04041917586933152,1.0,14648.296322,124.0,70.0
316210,2022.0,0.04041917586933152,1.0,14648.296322,124.0,70.0
316210,2023.0,0.04041917586933152,1.0,14648.296322,124.0,70.0
316210,2024.0,0.04041917586933152,1.0,14648.296322,124.0,70.0
316210,2025.0,0.04041917586933152,1.0,14648.296322,124.0,70.0
316992,2016.0,0.0,0.9969720105574966,1422.236795,16.0,0.0
316992,2017.0,0.0,0.9969720105574966,1422.236795,16.0,0.0
316992,2018.0,0.03323240035191655,0.9969720105574966,1422.236795,16.0,16.0
316992,2019.0,0.19939440211149928,0.9969720105574966,1422.236795,16.0,16.0
316992,2020.0,0.24924300263937413,0.9969720105574966,1422.236795,16.0,16.0
316992,2021.0,0.24924300263937413,0.9969720105574966,1422.236795,16.0,16.0
316992,2022.0,0.24924300263937413,0.9969720105574966,1422.236795,16.0,16.0
316992,2023.0,0.24924300263937413,0.9969720105574966,1422.236795,16.0,16.0
316992,2024.0,0.24924300263937413,0.9969720105574966,1422.236795,16.0,16.0
316992,2025.0,0.24924300263937413,0.9969720105574966,1422.236795,16.0,16.0
316998,2016.0,0.0,1.0,4999.02996,62.0,0.0
316998,2017.0,0.0,1.0,4999.02996,62.0,0.0
316998,2018.0,0.03356527176457783,1.0,4999.02996,62.0,59.0
316998,2019.0,0.19695859710350683,1.0,4999.02996,62.0,59.0
316998,2020.0,0.24633677867575735,1.0,4999.02996,62.0,59.0
316998,2021.0,0.24633677867575735,1.0,4999.02996,62.0,59.0
316998,2022.0,0.24633677867575735,1.0,4999.02996,62.0,59.0
316998,2023.0,0.24633677867575735,1.0,4999.02996,62.0,59.0
316998,2024.0,0.24633677867575735,1.0,4999.02996,62.0,59.0
316998,2025.0,0.24633677867575735,1.0,4999.02996,62.0,59.0
321113,2016.0,0.0,1.0,52.341756,14.0,0.0
321113,2017.0,0.0,1.0,52.341756,14.0,0.0
321113,2018.0,0.03333333333333334,1.0,52.341756,14.0,14.0
321113,2019.0,0.19999999999999998,1.0,52.341756,14.0,14.0
321113,2020.0,0.25,1.0,52.341756,14.0,14.0
321113,2021.0,0.25,1.0,52.341756,14.0,14.0
321113,2022.0,0.25,1.0,52.341756,14.0,14.0
321113,2023.0,0.25,1.0,52.341756,14.0,14.0
321113,2024.0,0.25,1.0,52.341756,14.0,14.0
321113,2025.0,0.25,1.0,52.341756,14.0,14.0
321114,2016.0,0.0,1.0,36.782665,2.0,0.0
321114,2017.0,0.0,1.0,36.782665,2.0,0.0
321114,2018.0,0.03333333333333333,1.0,36.782665,2.0,2.0
321114,2019.0,0.2,1.0,36.782665,2.0,2.0
321114,2020.0,0.25,1.0,36.782665,2.0,2.0
321114,2021.0,0.25,1.0,36.782665,2.0,2.0
321114,2022.0,0.25,1.0,36.782665,2.0,2.0
321114,2023.0,0.25,1.0,36.782665,2.0,2.0
321114,2024.0,0.25,1.0,36.782665,2.0,2.0
321114,2025.0,0.25,1.0,36.782665,2.0,2.0
321211,2016.0,0.0,1.0,1040.726513,20.0,0.0
321211,2017.0,0.0,1.0,1040.726513,20.0,0.0
321211,2018.0,0.03333333333333333,1.0,1040.726513,20.0,20.0
321211,2019.0,0.2,1.0,1040.726513,20.0,20.0
321211,2020.0,0.24999999999999997,1.0,1040.726513,20.0,20.0
321211,2021.0,0.24999999999999997,1.0,1040.726513,20.0,20.0
321211,2022.0,0.24999999999999997,1.0,1040.726513,20.0,20.0
321211,2023.0,0.24999999999999997,1.0,1040.726513,20.0,20.0
321211,2024.0,0.24999999999999997,1.0,1040.726513,20.0,20.0
321211,2025.0,0.24999999999999997,1.0,1040.726513,20.0,20.0
321212,2016.0,0.0,1.0,192.808617,17.0,0.0
321212,2017.0,0.0,1.0,192.808617,17.0,0.0
321212,2018.0,0.03333333333333334,1.0,192.808617,17.0,17.0
321212,2019.0,0.19999999999999996,1.0,192.808617,17.0,17.0
321212,2020.0,0.25,1.0,192.808617,17.0,17.0
321212,2021.0,0.25,1.0,192.808617,17.0,17.0
321212,2022.0,0.25,1.0,192.808617,17.0,17.0
321212,2023.0,0.25,1.0,192.808617,17.0,17.0
321212,2024.0,0.25,1.0,192.808617,17.0,17.0
321212,2025.0,0.25,1.0,192.808617,17.0,17.0
321213,2016.0,0.0,0.9999999999999999,173.734417,6.0,0.0
321213,2017.0,0.0,0.9999999999999999,173.734417,6.0,0.0
321213,2018.0,0.03333333333333333,0.9999999999999999,173.734417,6.0,6.0
321213,2019.0,0.19999999999999996,0.9999999999999999,173.734417,6.0,6.0
321213,2020.0,0.24999999999999997,0.9999999999999999,173.734417,6.0,6.0
321213,2021.0,0.24999999999999997,0.9999999999999999,173.734417,6.0,6.0
321213,2022.0,0.24999999999999997,0.9999999999999999,173.734417,6.0,6.0
321213,2023.0,0.24999999999999997,0.9999999999999999,173.734417,6.0,6.0
321213,2024.0,0.24999999999999997,0.9999999999999999,173.734417,6.0,6.0
321213,2025.0,0.24999999999999997,0.9999999999999999,173.734417,6.0,6.0
321219,2016.0,0.0,1.0,304.42305899999997,29.0,0.0
321219,2017.0,0.0,1.0,304.42305899999997,29.0,0.0
321219,2018.0,0.03333333333333333,1.0,304.42305899999997,29.0,29.0
321219,2019.0,0.19999999999999998,1.0,304.42305899999997,29.0,29.0
321219,2020.0,0.25000000000000006,1.0,304.42305899999997,29.0,29.0
321219,2021.0,0.25000000000000006,1.0,304.42305899999997,29.0,29.0
321219,2022.0,0.25000000000000006,1.0,304.42305899999997,29.0,29.0
321219,2023.0,0.25000000000000006,1.0,304.42305899999997,29.0,29.0
321219,2024.0,0.25000000000000006,1.0,304.42305899999997,29.0,29.0
321219,2025.0,0.25000000000000006,1.0,304.42305899999997,29.0,29.0
321911,2016.0,0.0,1.0,124.35149200000001,3.0,0.0
321911,2017.0,0.0,1.0,124.35149200000001,3.0,0.0
321911,2018.0,0.03333333333333333,1.0,124.35149200000001,3.0,3.0
321911,2019.0,0.19999999999999996,1.0,124.35149200000001,3.0,3.0
321911,2020.0,0.25,1.0,124.35149200000001,3.0,3.0
321911,2021.0,0.25,1.0,124.35149200000001,3.0,3.0
321911,2022.0,0.25,1.0,124.35149200000001,3.0,3.0
321911,2023.0,0.25,1.0,124.35149200000001,3.0,3.0
321911,2024.0,0.25,1.0,124.35149200000001,3.0,3.0
321911,2025.0,0.25,1.0,124.35149200000001,3.0,3.0
321918,2016.0,0.0,1.0000000000000002,525.582644,30.0,0.0
321918,2017.0,0.0,1.0000000000000002,525.582644,30.0,0.0
321918,2018.0,0.03325680409073783,1.0000000000000002,525.582644,30.0,29.0
321918,2019.0,0.1994703815790386,1.0000000000000002,525.582644,30.0,29.0
321918,2020.0,0.24934017831646665,1.0000000000000002,525.582644,30.0,29.0
321918,2021.0,0.24934017831646665,1.0000000000000002,525.582644,30.0,29.0
321918,2022.0,0.24934017831646665,1.0000000000000002,525.582644,30.0,29.0
321918,2023.0,0.24934017831646665,1.0000000000000002,525.582644,30.0,29.0
321918,2024.0,0.24934017831646665,1.0000000000000002,525.582644,30.0,29.0
321918,2025.0,0.24934017831646665,1.0000000000000002,525.582644,30.0,29.0
321920,2016.0,0.0,1.0,129.51521400000001,10.0,0.0
321920,2017.0,0.0,1.0,129.51521400000001,10.0,0.0
321920,2018.0,0.03506325558015137,1.0,129.51521400000001,10.0,10.0
321920,2019.0,0.19377227991145501,1.0,129.51521400000001,10.0,10.0
321920,2020.0,0.2427343265633642,1.0,129.51521400000001,10.0,10.0
321920,2021.0,0.2427343265633642,1.0,129.51521400000001,10.0,10.0
321920,2022.0,0.2427343265633642,1.0,129.51521400000001,10.0,10.0
321920,2023.0,0.2427343265633642,1.0,129.51521400000001,10.0,10.0
321920,2024.0,0.2427343265633642,1.0,129.51521400000001,10.0,10.0
321920,2025.0,0.2427343265633642,1.0,129.51521400000001,10.0,10.0
321991,2016.0,0.0,1.0,0.27414299999999997,2.0,0.0
321991,2017.0,0.0,1.0,0.27414299999999997,2.0,0.0
321991,2018.0,0.03333333333333333,1.0,0.27414299999999997,2.0,2.0
321991,2019.0,0.19999999999999998,1.0,0.27414299999999997,2.0,2.0
321991,2020.0,0.25,1.0,0.27414299999999997,2.0,2.0
321991,2021.0,0.25,1.0,0.27414299999999997,2.0,2.0
321991,2022.0,0.25,1.0,0.27414299999999997,2.0,2.0
321991,2023.0,0.25,1.0,0.27414299999999997,2.0,2.0
321991,2024.0,0.25,1.0,0.27414299999999997,2.0,2.0
321991,2025.0,0.25,1.0,0.27414299999999997,2.0,2.0
321992,2016.0,0.0,1.0,34.942006,3.0,0.0
321992,2017.0,0.0,1.0,34.942006,3.0,0.0
321992,2018.0,0.03333333333333333,1.0,34.942006,3.0,3.0
321992,2019.0,0.19999999999999998,1.0,34.942006,3.0,3.0
321992,2020.0,0.24999999999999997,1.0,34.942006,3.0,3.0
321992,2021.0,0.24999999999999997,1.0,34.942006,3.0,3.0
321992,2022.0,0.24999999999999997,1.0,34.942006,3.0,3.0
321992,2023.0,0.24999999999999997,1.0,34.942006,3.0,3.0
321992,2024.0,0.24999999999999997,1.0,34.942006,3.0,3.0
321992,2025.0,0.24999999999999997,1.0,34.942006,3.0,3.0
321999,2016.0,0.0,1.0,1683.7908419999999,106.0,0.0
321999,2017.0,0.0,1.0,1683.7908419999999,106.0,0.0
321999,2018.0,0.02736957913188761,1.0,1683.7908419999999,106.0,91.0
321999,2019.0,0.13876023715183028,1.0,1683.7908419999999,106.0,91.0
321999,2020.0,0.1742458351160221,1.0,1683.7908419999999,106.0,91.0
321999,2021.0,0.1742458351160221,1.0,1683.7908419999999,106.0,91.0
321999,2022.0,0.1742458351160221,1.0,1683.7908419999999,106.0,91.0
321999,2023.0,0.1742458351160221,1.0,1683.7908419999999,106.0,91.0
321999,2024.0,0.1742458351160221,1.0,1683.7908419999999,106.0,91.0
321999,2025.0,0.1742458351160221,1.0,1683.7908419999999,106.0,91.0
322110,2016.0,0.0,1.0,8.43389,9.0,0.0
322110,2017.0,0.0,1.0,8.43389,9.0,0.0
322110,2018.0,0.03333333333333334,1.0,8.43389,9.0,9.0
322110,2019.0,0.2,1.0,8.43389,9.0,9.0
322110,2020.0,0.25,1.0,8.43389,9.0,9.0
322110,2021.0,0.25,1.0,8.43389,9.0,9.0
322110,2022.0,0.25,1.0,8.43389,9.0,9.0
322110,2023.0,0.25,1.0,8.43389,9.0,9.0
322110,2024.0,0.25,1.0,8.43389,9.0,9.0
322110,2025.0,0.25,1.0,8.43389,9.0,9.0
322121,2016.0,0.0,1.0000000000000002,63.772167,73.0,0.0
322121,2017.0,0.0,1.0000000000000002,63.772167,73.0,0.0
322121,2018.0,0.035916456051012555,1.0000000000000002,63.772167,73.0,73.0
322121,2019.0,0.19070075821635477,1.0000000000000002,63.772167,73.0,73.0
322121,2020.0,0.23915088458574726,1.0000000000000002,63.772167,73.0,73.0
322121,2021.0,0.23915088458574726,1.0000000000000002,63.772167,73.0,73.0
322121,2022.0,0.23915088458574726,1.0000000000000002,63.772167,73.0,73.0
322121,2023.0,0.23915088458574726,1.0000000000000002,63.772167,73.0,73.0
322121,2024.0,0.23915088458574726,1.0000000000000002,63.772167,73.0,73.0
322121,2025.0,0.23915088458574726,1.0000000000000002,63.772167,73.0,73.0
