model_set,model,term,estimate,std_error,t_value,p_value
mechanism,Gross output price,network_tariff_shock_cum01,0.06424762529917824,0.027738328461365553,2.316203926587123,0.023711054041598546
mechanism,Intermediate input price,network_tariff_shock_cum01,0.07238574545805831,0.02451303990906659,2.952948541942574,0.004376691596142102
mechanism,Nominal wage,network_tariff_shock_cum01,0.01659897579095428,0.02082280515994758,0.7971536814301184,0.42840407346631804
mechanism,Industry-price real wage,network_tariff_shock_cum01,-0.057463042275430386,0.03456706218778477,-1.6623640725747457,0.10148797862228848
mechanism,PCE real wage,network_tariff_shock_cum01,0.016598975790955477,0.020822805159947614,0.7971536814301746,0.42840407346628573
