model_set,model,term,estimate,std_error,t_value,p_value,nobs
own_upstream_downstream,Output price,own_tariff_shock_cum01,-0.02056721623287291,0.06697809639061376,-0.3070737650249967,0.7597688693416642,594
own_upstream_downstream,Output price,upstream_tariff_shock_cum01,0.1570796183586867,0.1007674271460571,1.5588332738813309,0.12389184174091421,594
own_upstream_downstream,Output price,downstream_tariff_shock_cum01,-0.11023086944148687,0.05697839572342904,-1.9346081623031879,0.057392772120360994,594
own_upstream_downstream,Input price,own_tariff_shock_cum01,-0.0463478741800846,0.04579469804499449,-1.0120794799115522,0.3152527313841408,594
own_upstream_downstream,Input price,upstream_tariff_shock_cum01,0.13805597815471904,0.07176865430562043,1.9236250071907428,0.05878300767295302,594
own_upstream_downstream,Input price,downstream_tariff_shock_cum01,-2.459219548792528e-4,0.020576614222706298,-0.011951526729206881,0.9905008957691754,594
own_upstream_downstream,Nominal wage,own_tariff_shock_cum01,-0.005473837715787776,0.012060543925423096,-0.4538632543967745,0.6515120374272827,559
own_upstream_downstream,Nominal wage,upstream_tariff_shock_cum01,0.030902190047895864,0.031662304247462275,0.9759930864909387,0.33286071667202366,559
own_upstream_downstream,Nominal wage,downstream_tariff_shock_cum01,-0.009233033568496274,0.009214209677296926,-1.0020429197791894,0.3202177503499907,559
own_upstream_downstream,Real wage,own_tariff_shock_cum01,0.027853090246062813,0.06759613177429726,0.412051540745911,0.6817228435375806,559
own_upstream_downstream,Real wage,upstream_tariff_shock_cum01,-0.1665271064391172,0.11510551722777339,-1.4467343568735251,0.1530084240522551,559
own_upstream_downstream,Real wage,downstream_tariff_shock_cum01,0.10462842100086113,0.05449966437792951,1.919799363814652,0.059487263368257985,559
own_upstream_downstream,Price-wage gap,own_tariff_shock_cum01,-0.027853090246063632,0.06759613177429726,-0.4120515407459231,0.6817228435375717,559
own_upstream_downstream,Price-wage gap,upstream_tariff_shock_cum01,0.1665271064391174,0.11510551722777335,1.4467343568735274,0.15300842405225443,559
own_upstream_downstream,Price-wage gap,downstream_tariff_shock_cum01,-0.10462842100086009,0.054499664377929996,-1.9197993638146158,0.05948726336826265,559
strong_links,Output price,own_tariff_shock_cum01,-0.025415997958645183,0.06838883564509575,-0.3716395771166751,0.7113699635403897,594
strong_links,Output price,upstream_tariff_shock_5pct_cum01,0.15760504489231913,0.10473165940406352,1.5048462498265749,0.1372076534167798,594
strong_links,Output price,downstream_tariff_shock_5pct_cum01,-0.10825313726461462,0.062140208116222714,-1.7420787690660047,0.08622477910959524,594
strong_links,Input price,own_tariff_shock_cum01,-0.04783165372504587,0.046848732407018465,-1.0209807452096644,0.31104860218965796,594
strong_links,Input price,upstream_tariff_shock_5pct_cum01,0.13862408540490162,0.07483597545340964,1.8523722656786148,0.0685138573336331,594
strong_links,Input price,downstream_tariff_shock_5pct_cum01,0.010769599462159662,0.02500007873460643,0.43078262178637916,0.6680516088268773,594
strong_links,Real wage,own_tariff_shock_cum01,0.03888440121315644,0.06866563935355018,0.5662861597042135,0.573243440814029,559
strong_links,Real wage,upstream_tariff_shock_5pct_cum01,-0.1850619500026946,0.12040334488621589,-1.537016684856909,0.12937732402494312,559
strong_links,Real wage,downstream_tariff_shock_5pct_cum01,0.1031619814095355,0.059506455372729986,1.7336267260982163,0.08795498662815036,559
strong_links,Price-wage gap,own_tariff_shock_cum01,-0.03888440121315731,0.06866563935355008,-0.5662861597042269,0.5732434408140199,559
strong_links,Price-wage gap,upstream_tariff_shock_5pct_cum01,0.1850619500026951,0.12040334488621568,1.5370166848569158,0.12937732402494143,559
strong_links,Price-wage gap,downstream_tariff_shock_5pct_cum01,-0.10316198140953449,0.05950645537273045,-1.733626726098186,0.08795498662815582,559
strong_links,Input price-wage gap,own_tariff_shock_cum01,-0.05561069770387554,0.04862294205374551,-1.1437131394148485,0.25713936984831964,559
strong_links,Input price-wage gap,upstream_tariff_shock_5pct_cum01,0.14972081979337643,0.09350614867065267,1.601186894358392,0.11441901309727413,559
strong_links,Input price-wage gap,downstream_tariff_shock_5pct_cum01,0.018026595911942816,0.024452105276558896,0.7372206077169184,0.4637690628597888,559
upstream_only,Output price,upstream_tariff_shock_cum01,0.06424762529917824,0.027738328461365553,2.316203926587123,0.023711054041598546,594
upstream_only,Input price,upstream_tariff_shock_cum01,0.07238574545805831,0.02451303990906659,2.952948541942574,0.004376691596142102,594
upstream_only,Nominal wage,upstream_tariff_shock_cum01,0.01659897579095428,0.02082280515994758,0.7971536814301184,0.42840407346631804,559
upstream_only,Real wage,upstream_tariff_shock_cum01,-0.057463042275430386,0.03456706218778477,-1.6623640725747457,0.10148797862228848,559
upstream_only,Price-wage gap,upstream_tariff_shock_cum01,0.05746304227542988,0.03456706218778485,1.662364072574727,0.10148797862229227,559
