Row_Industry,Col_Industry,Value
Ind_6,Ind_35,12.990959265242253
Ind_6,Ind_36,0.7493290909120607
Ind_6,Ind_37,2.7216564390122
Ind_6,Ind_38,6.114991285940391
Ind_6,Ind_39,19.005004663287757
Ind_6,Ind_40,4.119368732941432
Ind_6,Ind_41,2.0033876212985664
Ind_6,Ind_42,17.906247498893386
Ind_6,Ind_43,6.701253942560708
Ind_6,Ind_44,13.14626063123439
Ind_6,Ind_45,4.309612906281799
Ind_6,Ind_46,2.0150352237479767
Ind_6,Ind_47,9.337494630277233
Ind_6,Ind_48,1.2191157230382748
Ind_6,Ind_49,204.8386192094788
Ind_6,Ind_50,4.926935836100544
Ind_6,Ind_51,2.6673009609149516
Ind_6,Ind_52,1.8674989260554464
Ind_6,Ind_53,20.13093956673075
Ind_6,Ind_54,20.42601216211581
Ind_6,Ind_55,12.23774764018039
Ind_6,Ind_56,4.418323862476296
Ind_6,Ind_57,24.432787404712943
Ind_6,Ind_58,16.05039617528735
Ind_6,Ind_59,36.90736962803134
Ind_6,Ind_60,14.8584581912977
Ind_6,Ind_61,5.090002270392287
Ind_6,Ind_62,3.8786516156536197
Ind_6,Ind_63,12.808480160201492
Ind_6,Ind_64,24.77056787574584
Ind_6,Ind_65,73.52354919482742
Ind_6,Ind_66,25.030697663782668
Ind_6,Ind_67,13.895589722146452
Ind_6,Ind_68,5.113297475291108
Ind_6,Ind_69,10.145061733436345
Ind_6,Ind_70,80.97801476245
Ind_6,Ind_71,11.729135666556141
Ind_7,Ind_1,0.0
Ind_7,Ind_2,0.0
Ind_7,Ind_3,0.0
Ind_7,Ind_4,0.0
Ind_7,Ind_5,0.0
Ind_7,Ind_6,0.0
Ind_7,Ind_7,0.0
Ind_7,Ind_8,0.0
Ind_7,Ind_9,0.0
Ind_7,Ind_10,0.0
Ind_7,Ind_11,0.0
Ind_7,Ind_12,0.0
Ind_7,Ind_13,0.0
Ind_7,Ind_14,0.0
Ind_7,Ind_15,0.0
Ind_7,Ind_16,0.0
Ind_7,Ind_17,0.0
Ind_7,Ind_18,0.0
Ind_7,Ind_19,0.0
Ind_7,Ind_20,0.0
Ind_7,Ind_21,0.0
Ind_7,Ind_22,0.0
Ind_7,Ind_23,0.0
Ind_7,Ind_24,0.0
Ind_7,Ind_25,0.0
Ind_7,Ind_26,0.0
Ind_7,Ind_27,0.0
Ind_7,Ind_28,0.0
Ind_7,Ind_29,0.0
Ind_7,Ind_30,0.0
Ind_7,Ind_31,0.0
Ind_7,Ind_32,0.0
Ind_7,Ind_33,0.0
Ind_7,Ind_34,0.0
Ind_7,Ind_35,0.0
Ind_7,Ind_36,0.0
Ind_7,Ind_37,0.0
Ind_7,Ind_38,0.0
Ind_7,Ind_39,0.0
Ind_7,Ind_40,0.0
Ind_7,Ind_41,0.0
Ind_7,Ind_42,0.0
Ind_7,Ind_43,0.0
Ind_7,Ind_44,0.0
Ind_7,Ind_45,0.0
Ind_7,Ind_46,0.0
Ind_7,Ind_47,0.0
Ind_7,Ind_48,0.0
Ind_7,Ind_49,0.0
Ind_7,Ind_50,0.0
Ind_7,Ind_51,0.0
Ind_7,Ind_52,0.0
Ind_7,Ind_53,0.0
Ind_7,Ind_54,0.0
Ind_7,Ind_55,0.0
Ind_7,Ind_56,0.0
Ind_7,Ind_57,0.0
Ind_7,Ind_58,0.0
Ind_7,Ind_59,0.0
Ind_7,Ind_60,0.0
Ind_7,Ind_61,0.0
Ind_7,Ind_62,0.0
Ind_7,Ind_63,0.0
Ind_7,Ind_64,0.0
Ind_7,Ind_65,0.0
Ind_7,Ind_66,0.0
Ind_7,Ind_67,0.0
Ind_7,Ind_68,0.0
Ind_7,Ind_69,0.0
Ind_7,Ind_70,0.0
Ind_7,Ind_71,0.0
Ind_8,Ind_1,59.14032057138112
Ind_8,Ind_2,6.552944107632257
Ind_8,Ind_3,0.0
Ind_8,Ind_4,11.795299393738063
Ind_8,Ind_5,10.812357777593224
Ind_8,Ind_6,0.32764720538161285
Ind_8,Ind_7,6668.931218337348
Ind_8,Ind_8,3334.7932563740555
Ind_8,Ind_9,47.67266838302467
Ind_8,Ind_10,44.56001993189935
Ind_8,Ind_11,24.573540403620964
Ind_8,Ind_12,127.6185864961382
Ind_8,Ind_13,52.09590565567645
Ind_8,Ind_14,44.23237272651774
Ind_8,Ind_15,560.6043684079395
Ind_8,Ind_16,50.13002242338676
Ind_8,Ind_17,971.3101403537913
Ind_8,Ind_18,157.10683498048337
Ind_8,Ind_19,44.39619632920854
Ind_8,Ind_20,7.863532929158708
Ind_8,Ind_21,0.0
Ind_8,Ind_22,623.0211610331369
Ind_8,Ind_23,0.32764720538161285
Ind_8,Ind_24,0.0
Ind_8,Ind_25,30.962660908562412
Ind_8,Ind_26,216.08333194917367
Ind_8,Ind_27,505.0681670957562
Ind_8,Ind_28,18.184419898679515
Ind_8,Ind_29,59.63179137945354
Ind_8,Ind_30,15.56324225562661
Ind_8,Ind_31,95.50916036874014
Ind_8,Ind_32,0.0
Ind_8,Ind_33,362.213985549373
Ind_8,Ind_34,0.0
Ind_8,Ind_35,18.184419898679515
Ind_8,Ind_36,0.0
Ind_8,Ind_37,0.32764720538161285
Ind_8,Ind_38,12.942064612573708
Ind_8,Ind_39,15.727065858317417
Ind_8,Ind_40,10.157063366829998
Ind_8,Ind_41,8.518827339921934
Ind_8,Ind_42,110.90857902167595
Ind_8,Ind_43,103.04504609251724
Ind_8,Ind_44,11.959122996428869
